payment_id,payment_date,amount,payment_method
5651,2024-04-29 17:16:07.194793,791.13,PayPal
5652,2024-02-02 21:27:39.430690,608.96,Bank Transfer
5653,2024-05-01 05:29:51.656644,787.81,PayPal
5654,2024-07-22 00:23:53.109476,33.13,PayPal
5655,2024-04-06 04:43:58.076058,621.95,Credit Card
5656,2024-07-25 22:53:25.864045,248.83,PayPal
5657,2024-04-05 22:25:40.517482,840.92,Credit Card
5658,2024-07-24 19:51:40.786458,167.48,Credit Card
5659,2024-03-10 17:39:35.686665,92.23,Credit Card
5660,2024-01-19 17:51:55.782620,79.34,PayPal
5661,2024-06-11 04:31:14.511021,782.22,Bank Transfer
5662,2024-09-13 12:55:51.215865,748.23,Bank Transfer
5663,2024-06-18 01:06:58.498590,591.67,Bank Transfer
5664,2024-02-22 02:36:27.809390,732.19,PayPal
5665,2024-07-04 10:56:25.133400,306.38,Credit Card
5666,2024-03-10 20:53:47.757933,93.55,Credit Card
5667,2024-01-24 17:17:51.847133,249.57,Credit Card
5668,2024-06-03 17:19:56.757489,542.23,Bank Transfer
5669,2024-01-25 21:36:47.410826,519.34,Bank Transfer
5670,2024-09-05 05:25:58.339818,376.12,Credit Card
5671,2024-09-14 10:56:51.999200,673.74,PayPal
5672,2024-01-21 08:42:24.640949,353.32,Credit Card
5673,2024-05-31 15:29:01.490522,594.23,PayPal
5674,2024-06-30 14:50:00.699300,526.03,Credit Card
5675,2024-07-20 16:31:37.373853,123.53,PayPal
5676,2024-05-31 05:36:50.933596,838.61,Credit Card
5677,2024-03-28 03:07:24.139433,791.32,Bank Transfer
5678,2024-08-24 01:07:43.485069,527.92,Bank Transfer
5679,2024-06-02 23:05:13.689899,753.32,PayPal
5680,2024-09-17 11:52:41.084630,568.53,Credit Card
5681,2024-04-08 12:22:06.045472,41.67,PayPal
5682,2024-08-15 21:24:19.787385,914.04,Bank Transfer
5683,2024-04-29 09:14:49.116929,308.13,Credit Card
5684,2024-07-18 08:51:14.755813,620.81,Credit Card
5685,2024-01-13 17:57:33.125556,139.86,Bank Transfer
5686,2024-02-05 23:35:36.994118,689.05,Credit Card
5687,2024-06-29 11:57:20.203692,99.51,Credit Card
5688,2024-04-23 04:18:11.174909,919.54,PayPal
5689,2024-05-25 11:35:38.280284,505.99,PayPal
5690,2024-08-23 20:42:02.710217,55.85,Credit Card
5691,2024-05-05 14:32:40.361969,75.48,Bank Transfer
5692,2024-02-26 06:21:15.621079,793.84,PayPal
5693,2024-05-03 18:58:03.640240,676.59,Bank Transfer
5694,2024-09-03 02:52:30.429685,482.44,PayPal
5695,2024-04-15 10:24:11.160389,192.63,Bank Transfer
5696,2024-03-31 00:20:54.442345,217.01,Credit Card
5697,2024-06-05 08:40:32.173328,170.21,Credit Card
5698,2024-04-18 10:58:57.588993,405.31,Bank Transfer
5699,2024-05-27 10:18:12.394873,911.97,PayPal
5700,2024-06-06 15:24:46.797256,315.3,PayPal
5701,2024-03-14 22:38:27.950271,94.24,Bank Transfer
5702,2024-08-08 08:06:51.525911,483.53,Bank Transfer
5703,2024-06-20 02:29:56.158098,65.46,Credit Card
5704,2024-04-12 11:12:08.425650,804.83,Credit Card
5705,2024-07-09 05:16:54.268022,231.66,PayPal
5706,2024-06-15 03:51:23.199817,580.91,Bank Transfer
5707,2024-03-09 14:52:50.874599,182.19,Credit Card
5708,2024-07-01 21:55:45.260815,600.84,Credit Card
5709,2024-03-07 21:15:57.725970,294.99,PayPal
5710,2024-04-22 05:32:39.001235,218.03,PayPal
5711,2024-04-24 15:48:50.245263,170.63,Bank Transfer
5712,2024-08-24 12:49:41.615732,391.22,Bank Transfer
5713,2024-07-21 20:42:50.201215,536.32,PayPal
5714,2024-03-24 21:40:14.471280,885.97,Bank Transfer
5715,2024-05-24 06:46:44.933047,196.1,Bank Transfer
5716,2024-07-19 12:57:28.852628,278.32,PayPal
5717,2024-01-03 23:59:25.964093,77.8,PayPal
5718,2024-02-26 03:42:10.369587,86.53,Bank Transfer
5719,2024-01-11 11:26:08.263407,87.17,PayPal
5720,2024-03-16 10:47:57.475991,576.5,PayPal
5721,2024-08-03 18:07:40.552857,266.6,PayPal
5722,2024-05-04 05:49:12.489884,160.09,Bank Transfer
5723,2024-01-22 07:07:04.933720,915.63,Bank Transfer
5724,2024-04-15 05:16:50.464163,295.49,Credit Card
5725,2024-07-21 12:02:10.468332,352.42,Credit Card
5726,2024-01-27 22:27:16.468950,756.9,Bank Transfer
5727,2024-04-01 21:25:19.492697,113.07,Bank Transfer
5728,2024-06-27 22:31:51.103492,584.86,Credit Card
5729,2024-05-17 11:21:18.852050,89.05,Credit Card
5730,2024-04-29 08:39:07.853288,307.37,Credit Card
5731,2024-04-23 05:39:51.439741,110.2,Bank Transfer
5732,2024-06-19 10:07:23.226681,575.98,PayPal
5733,2024-08-06 23:36:46.574548,158.54,PayPal
5734,2024-09-02 12:27:02.596037,148.37,PayPal
5735,2024-04-06 09:08:49.281774,683.61,Bank Transfer
5736,2024-07-13 10:03:19.604153,547.66,Bank Transfer
5737,2024-05-08 07:28:15.593614,151.03,Bank Transfer
5738,2024-04-02 14:42:53.339375,45.58,Credit Card
5739,2024-01-24 06:52:52.087010,111.19,PayPal
5740,2024-01-06 08:22:25.594077,776.3,PayPal
5741,2024-07-02 12:33:47.442544,502.52,Credit Card
5742,2024-08-28 07:29:40.641003,797.69,PayPal
5743,2024-04-15 00:56:23.022694,853.89,Credit Card
5744,2024-04-21 02:59:11.278864,721.55,PayPal
5745,2024-01-31 03:53:57.473783,450.27,PayPal
5746,2024-05-27 22:04:23.713861,658.65,PayPal
5747,2024-08-20 08:13:52.119137,859.93,Bank Transfer
5748,2024-07-25 20:02:06.693425,141.36,Bank Transfer
5749,2024-01-06 06:16:35.889471,856.61,PayPal
5750,2024-07-07 22:21:33.324879,51.91,PayPal
5751,2024-02-16 15:25:07.682207,200.49,Bank Transfer
5752,2024-07-08 15:13:31.885051,591.82,Credit Card
5753,2024-06-01 19:57:27.011328,306.03,PayPal
5754,2024-01-03 09:58:27.117462,430.65,Bank Transfer
5755,2024-06-10 04:55:58.618894,609.43,PayPal
5756,2024-03-03 01:46:59.908958,334.21,Credit Card
5757,2024-08-17 22:43:31.035784,586.56,PayPal
5758,2024-04-02 08:11:24.312367,796.79,PayPal
5759,2024-09-04 22:13:54.019432,512.63,Bank Transfer
5760,2024-01-14 06:28:34.193408,871.06,Credit Card
5761,2024-02-04 09:33:31.712867,124.98,Credit Card
5762,2024-04-10 08:54:16.916935,268.99,Credit Card
5763,2024-04-04 10:03:34.764645,445.1,Credit Card
5764,2024-06-03 21:20:24.596476,637.37,Bank Transfer
5765,2024-07-09 06:05:08.205961,177.88,PayPal
5766,2024-09-06 14:41:33.194607,295.89,Bank Transfer
5767,2024-09-10 07:10:25.310047,802.94,Credit Card
5768,2024-07-09 23:33:56.377394,888.24,Bank Transfer
5769,2024-09-16 09:02:17.268992,950.46,PayPal
5770,2024-05-18 04:35:37.634977,964.61,Bank Transfer
5771,2024-03-28 11:58:20.208077,497.13,Bank Transfer
5772,2024-05-11 03:18:26.912081,34.9,PayPal
5773,2024-01-19 06:52:37.856993,565.7,Bank Transfer
5774,2024-05-09 01:34:17.513918,171.44,PayPal
5775,2024-06-22 22:51:37.804088,263.11,PayPal
5776,2024-08-12 00:33:17.413208,959.51,Credit Card
5777,2024-08-10 03:15:07.767288,663.62,Bank Transfer
5778,2024-02-24 13:49:34.415453,361.66,PayPal
5779,2024-09-18 17:10:08.520797,717.6,PayPal
5780,2024-08-15 05:53:59.232695,29.16,PayPal
5781,2024-04-26 07:44:21.276534,818.94,Bank Transfer
5782,2024-05-27 12:47:11.982747,146.67,Bank Transfer
5783,2024-09-18 06:19:08.523248,653.66,Credit Card
5784,2024-01-18 23:39:23.714289,751.2,Bank Transfer
5785,2024-08-23 09:12:16.689955,209.19,Credit Card
5786,2024-08-21 02:35:02.722719,234.68,Bank Transfer
5787,2024-06-28 07:09:18.217975,176.56,Credit Card
5788,2024-03-30 23:32:42.724160,128.1,Credit Card
5789,2024-07-20 19:08:13.215926,690.94,PayPal
5790,2024-07-05 00:37:22.291116,64.63,PayPal
5791,2024-03-27 11:44:55.580119,837.81,Credit Card
5792,2024-04-23 20:57:15.767054,853.39,Bank Transfer
5793,2024-06-28 21:31:34.801890,473.6,Credit Card
5794,2024-06-25 06:00:18.652787,221.14,PayPal
5795,2024-07-15 19:49:47.672878,935.4,Credit Card
5796,2024-05-29 10:35:04.438291,158.21,PayPal
5797,2024-02-21 14:47:26.255391,453.19,Bank Transfer
5798,2024-08-14 22:11:24.415131,348.3,PayPal
5799,2024-05-15 15:25:21.697296,57.29,Credit Card
5800,2024-03-31 19:22:10.927763,551.77,Bank Transfer
5801,2024-07-17 22:17:59.288131,182.92,Bank Transfer
5802,2024-07-07 22:23:37.462569,875.04,Credit Card
5803,2024-08-08 21:38:29.417082,150.82,PayPal
5804,2024-06-09 12:21:15.958119,653.37,Bank Transfer
5805,2024-05-16 15:46:01.239027,770.62,PayPal
5806,2024-09-07 19:19:06.096574,330.34,Bank Transfer
5807,2024-07-10 23:04:13.132683,147.69,PayPal
5808,2024-03-03 09:58:46.462732,540.23,Credit Card
5809,2024-07-17 22:53:44.508435,232.88,PayPal
5810,2024-02-20 23:38:36.095111,44.78,PayPal
5811,2024-03-29 12:00:46.572687,979.13,Bank Transfer
5812,2024-06-19 13:35:10.940987,700.5,Bank Transfer
5813,2024-03-20 15:49:04.035035,52.04,Bank Transfer
5814,2024-06-26 20:31:29.394419,277.21,Bank Transfer
5815,2024-07-12 01:16:55.916769,25.74,Credit Card
5816,2024-06-30 22:26:48.109557,272.34,Credit Card
5817,2024-02-25 21:25:55.635813,529.63,Bank Transfer
5818,2024-02-04 07:31:43.282116,298.71,Bank Transfer
5819,2024-04-08 10:39:02.303082,695.75,Bank Transfer
5820,2024-07-18 18:07:31.770902,54.18,Credit Card
5821,2024-08-07 14:02:28.211070,668.61,PayPal
5822,2024-06-24 22:49:41.586182,487.82,Credit Card
5823,2024-04-06 22:26:41.926223,839.07,Credit Card
5824,2024-02-26 14:19:32.349971,800.14,Bank Transfer
5825,2024-06-02 15:51:55.310832,34.6,Credit Card
5826,2024-09-08 01:38:24.105855,771.21,Bank Transfer
5827,2024-06-24 14:10:59.204127,429.44,Credit Card
5828,2024-05-23 13:11:27.605736,527.41,PayPal
5829,2024-01-24 07:01:15.176818,248.5,PayPal
5830,2024-06-29 12:01:18.269369,256.48,Credit Card
5831,2024-04-30 23:37:41.286113,977.63,Credit Card
5832,2024-07-21 00:59:33.322285,513.71,Credit Card
5833,2024-01-05 06:52:12.624764,253.28,Credit Card
5834,2024-03-20 05:18:28.311056,665.59,Credit Card
5835,2024-08-24 20:14:17.128445,71.07,PayPal
5836,2024-02-05 04:19:44.538138,645.74,Credit Card
5837,2024-05-10 05:28:47.457583,149.97,Credit Card
5838,2024-07-24 11:48:21.839501,511.55,Credit Card
5839,2024-07-04 11:18:55.373671,224.57,Bank Transfer
5840,2024-09-19 10:49:58.143570,779.54,Credit Card
5841,2024-07-09 04:20:18.434299,667.4,Bank Transfer
5842,2024-05-11 11:41:07.046857,531.52,PayPal
5843,2024-07-11 06:26:19.347485,65.8,PayPal
5844,2024-02-15 11:08:28.986256,722.29,Bank Transfer
5845,2024-03-29 04:17:43.113489,646.69,Bank Transfer
5846,2024-03-04 05:36:11.914835,434.32,Credit Card
5847,2024-07-02 10:46:41.812128,585.48,Bank Transfer
5848,2024-06-01 14:57:54.070516,558.01,PayPal
5849,2024-08-11 13:21:02.443776,56.4,PayPal
5850,2024-04-14 05:18:36.585539,735.42,PayPal
5851,2024-01-14 21:15:43.528444,957.69,Credit Card
5852,2024-05-05 12:21:36.998525,824.61,PayPal
5853,2024-03-19 17:40:25.367851,18.27,Bank Transfer
5854,2024-01-14 19:08:53.906713,255.25,Credit Card
5855,2024-03-10 18:36:17.510352,657.19,Credit Card
5856,2024-02-16 02:56:53.704551,230.22,PayPal
5857,2024-03-24 09:25:46.540500,628.89,Credit Card
5858,2024-05-12 17:39:14.399052,411.53,Credit Card
5859,2024-06-23 09:24:59.771472,716.48,Bank Transfer
5860,2024-07-13 08:54:57.485819,804.64,PayPal
5861,2024-05-20 02:58:01.845769,554.3,Bank Transfer
5862,2024-02-18 16:25:51.682510,387.75,Credit Card
5863,2024-07-13 00:53:47.645290,938.48,PayPal
5864,2024-01-15 07:59:17.288321,783.62,PayPal
5865,2024-06-28 07:03:52.561742,277.12,Credit Card
5866,2024-04-26 02:02:46.848543,894.09,Bank Transfer
5867,2024-07-18 05:47:05.924910,215.27,Credit Card
5868,2024-06-25 01:43:06.503261,18.5,PayPal
5869,2024-05-04 23:11:00.514978,215.0,Credit Card
5870,2024-01-01 18:36:46.146185,422.95,Bank Transfer
5871,2024-05-20 21:21:57.713513,760.27,PayPal
5872,2024-05-09 13:12:38.820278,382.87,Bank Transfer
5873,2024-01-22 04:35:42.363657,670.85,PayPal
5874,2024-06-21 00:50:06.475903,199.5,Bank Transfer
5875,2024-07-21 21:32:38.737064,609.09,Bank Transfer
5876,2024-07-30 15:58:54.785745,998.16,Credit Card
5877,2024-06-28 02:48:10.947795,688.04,Credit Card
5878,2024-01-11 23:56:24.179415,340.27,Bank Transfer
5879,2024-03-24 11:03:08.048759,398.75,PayPal
5880,2024-04-23 13:39:47.068105,872.91,PayPal
5881,2024-03-01 18:42:35.599992,714.63,PayPal
5882,2024-02-13 00:07:25.671653,670.02,Bank Transfer
5883,2024-06-23 07:39:55.216948,795.53,Credit Card
5884,2024-02-26 14:07:32.576247,304.58,PayPal
5885,2024-07-29 01:03:35.130752,137.8,Bank Transfer
5886,2024-03-22 04:49:52.792235,42.77,PayPal
5887,2024-08-07 14:54:51.373896,418.95,Credit Card
5888,2024-08-24 03:55:48.864861,738.13,PayPal
5889,2024-07-08 22:22:35.071541,785.7,PayPal
5890,2024-08-05 08:01:48.879137,360.56,PayPal
5891,2024-03-08 00:23:40.671386,992.03,Credit Card
5892,2024-01-10 01:23:09.893180,185.82,Bank Transfer
5893,2024-05-17 19:11:27.347668,169.79,Bank Transfer
5894,2024-06-21 17:10:15.245206,291.34,Credit Card
5895,2024-07-21 19:37:39.767126,362.44,PayPal
5896,2024-04-28 15:39:52.657767,668.06,PayPal
5897,2024-06-20 12:00:09.085729,660.68,Credit Card
5898,2024-06-13 11:32:22.384718,722.42,PayPal
5899,2024-07-10 06:38:53.113699,367.33,Bank Transfer
5900,2024-05-26 16:51:30.563503,152.02,PayPal
5901,2024-02-27 10:40:01.875108,232.96,PayPal
5902,2024-01-31 07:28:49.445718,787.76,PayPal
5903,2024-04-05 06:24:52.268797,983.57,PayPal
5904,2024-05-26 18:26:28.103677,167.25,Credit Card
5905,2024-09-03 01:52:42.423049,22.3,Bank Transfer
5906,2024-09-04 11:35:15.923902,915.79,PayPal
5907,2024-09-21 21:00:59.012326,985.63,Bank Transfer
5908,2024-01-10 13:24:18.671322,84.92,Bank Transfer
5909,2024-02-04 05:22:26.169206,907.51,PayPal
5910,2024-09-18 23:54:07.402902,150.44,Bank Transfer
5911,2024-08-05 03:11:50.724736,576.44,PayPal
5912,2024-06-02 19:20:17.594536,491.36,PayPal
5913,2024-04-19 17:18:08.981302,507.1,Bank Transfer
5914,2024-04-01 20:27:13.606384,326.13,PayPal
5915,2024-08-12 07:34:18.894339,569.46,Credit Card
5916,2024-06-17 00:51:31.649911,864.1,PayPal
5917,2024-08-14 19:59:05.355657,323.59,Credit Card
5918,2024-01-16 03:52:20.014294,460.39,Bank Transfer
5919,2024-07-14 06:29:16.803775,146.74,PayPal
5920,2024-03-11 05:04:42.486657,199.9,PayPal
5921,2024-04-15 05:59:53.976084,921.17,PayPal
5922,2024-03-24 20:51:41.807611,446.73,Bank Transfer
5923,2024-04-21 08:23:38.612308,553.74,Bank Transfer
5924,2024-06-14 00:07:18.064230,794.97,Credit Card
5925,2024-05-11 23:14:19.752343,730.57,Bank Transfer
5926,2024-08-16 14:09:45.156199,587.7,Credit Card
5927,2024-08-20 04:49:23.641938,291.72,Credit Card
5928,2024-02-20 12:31:30.371245,333.06,Bank Transfer
5929,2024-03-26 01:14:18.112778,878.53,Bank Transfer
5930,2024-02-08 06:49:53.149125,921.14,PayPal
5931,2024-04-23 08:52:32.250551,601.73,Credit Card
5932,2024-02-15 00:33:27.610566,608.6,Credit Card
5933,2024-01-14 14:00:17.741148,607.14,PayPal
5934,2024-06-30 07:04:56.664165,615.24,Credit Card
5935,2024-08-28 13:40:03.936445,984.98,PayPal
5936,2024-01-12 22:46:10.756750,195.18,PayPal
5937,2024-08-19 09:34:44.227835,219.08,Credit Card
5938,2024-01-01 23:18:55.089336,543.4,Credit Card
5939,2024-07-06 01:42:00.260088,686.63,Credit Card
5940,2024-01-27 11:03:22.893530,462.49,PayPal
5941,2024-05-19 09:15:58.326803,478.72,PayPal
5942,2024-05-14 11:53:52.670116,728.38,Credit Card
5943,2024-05-21 14:37:43.740754,728.98,Credit Card
5944,2024-05-04 17:49:26.309489,410.03,Bank Transfer
5945,2024-02-26 11:55:20.590144,863.95,Credit Card
5946,2024-06-24 04:00:06.487404,721.51,PayPal
5947,2024-06-27 11:11:49.693627,958.87,PayPal
5948,2024-03-24 22:44:14.362714,140.74,Credit Card
5949,2024-02-13 20:42:17.842858,51.31,PayPal
5950,2024-08-15 02:55:23.579145,978.98,Bank Transfer
5951,2024-07-18 22:00:25.098657,658.69,Credit Card
5952,2024-07-11 13:07:15.885477,147.94,Credit Card
5953,2024-06-09 07:07:29.117260,981.13,Credit Card
5954,2024-02-12 04:15:50.599134,107.96,Bank Transfer
5955,2024-01-05 20:47:31.429888,401.52,Credit Card
5956,2024-02-08 11:45:33.726937,418.91,Bank Transfer
5957,2024-01-10 07:09:53.092106,299.58,Bank Transfer
5958,2024-08-09 10:32:35.142314,194.4,PayPal
5959,2024-04-14 07:19:58.630175,885.82,Bank Transfer
5960,2024-05-05 19:30:46.301862,436.85,PayPal
5961,2024-07-04 01:56:31.663696,809.74,PayPal
5962,2024-04-14 00:32:40.341513,201.53,Bank Transfer
5963,2024-05-28 22:59:48.906040,786.66,PayPal
5964,2024-09-12 17:36:55.135901,461.72,Credit Card
5965,2024-04-01 01:11:28.007427,554.41,Credit Card
5966,2024-08-31 12:16:32.642824,646.68,Credit Card
5967,2024-07-20 15:33:58.400947,613.58,PayPal
5968,2024-07-23 16:36:51.251815,153.07,PayPal
5969,2024-05-09 05:19:55.096001,689.45,Bank Transfer
5970,2024-04-11 05:29:28.794499,657.34,PayPal
5971,2024-02-21 13:53:17.695568,677.77,PayPal
5972,2024-08-07 01:40:13.431833,851.86,PayPal
5973,2024-05-13 06:25:00.438159,232.22,Bank Transfer
5974,2024-05-14 13:27:06.867212,218.39,PayPal
5975,2024-08-26 13:03:40.951492,236.47,PayPal
5976,2024-05-24 15:19:38.423133,445.81,Credit Card
5977,2024-06-25 13:02:14.757482,212.52,Credit Card
5978,2024-05-18 22:33:55.497018,649.81,PayPal
5979,2024-01-14 00:08:28.434229,574.65,PayPal
5980,2024-05-13 17:27:20.835170,460.7,PayPal
5981,2024-02-03 15:36:58.623391,97.56,Credit Card
5982,2024-07-08 00:50:50.495731,434.73,Bank Transfer
5983,2024-06-12 09:17:36.526705,989.64,Credit Card
5984,2024-03-25 09:07:03.280571,653.48,Credit Card
5985,2024-03-21 09:16:31.457553,363.73,Credit Card
5986,2024-05-10 17:05:48.780072,51.52,PayPal
5987,2024-02-28 05:19:15.925785,208.11,Credit Card
5988,2024-07-06 02:35:39.199527,431.16,Bank Transfer
5989,2024-07-23 09:03:38.849978,588.03,PayPal
5990,2024-07-26 23:03:30.216063,338.96,PayPal
5991,2024-03-06 22:55:57.737235,919.29,PayPal
5992,2024-06-01 22:36:38.200558,630.47,Credit Card
5993,2024-03-16 14:43:38.534340,747.64,Bank Transfer
5994,2024-03-08 11:07:14.340073,571.54,Credit Card
5995,2024-04-11 00:33:35.670897,457.26,PayPal
5996,2024-08-01 08:21:12.637206,227.8,PayPal
5997,2024-06-24 18:26:58.311483,251.6,Credit Card
5998,2024-02-03 20:22:49.424421,766.15,PayPal
5999,2024-03-25 04:13:38.523107,131.96,PayPal
6000,2024-09-03 00:05:21.288683,958.44,Bank Transfer
6001,2024-06-17 06:36:30.097211,128.77,Credit Card
6002,2024-02-12 16:45:07.771921,118.29,Credit Card
6003,2024-04-06 06:21:04.830538,944.78,Credit Card
6004,2024-08-10 13:10:58.416929,86.94,Bank Transfer
6005,2024-03-23 16:44:06.233510,770.42,Bank Transfer
6006,2024-07-18 01:25:10.096487,104.18,Credit Card
6007,2024-01-27 03:03:53.532873,328.35,Credit Card
6008,2024-02-03 07:37:34.745413,193.09,Bank Transfer
6009,2024-08-15 23:07:10.901129,717.35,PayPal
6010,2024-07-29 00:31:01.586431,243.12,Bank Transfer
6011,2024-06-28 14:40:18.026266,501.59,PayPal
6012,2024-02-08 02:47:48.710102,285.07,Bank Transfer
6013,2024-03-13 21:05:05.718321,30.08,Bank Transfer
6014,2024-09-05 22:21:44.910871,117.16,PayPal
6015,2024-09-15 16:47:07.024684,844.34,PayPal
6016,2024-04-08 14:47:57.699104,721.34,PayPal
6017,2024-09-23 03:46:41.164110,771.6,Credit Card
6018,2024-05-22 07:06:51.159775,937.37,Credit Card
6019,2024-01-30 19:20:16.353740,529.23,Bank Transfer
6020,2024-01-02 00:05:44.921669,218.93,PayPal
6021,2024-08-26 08:07:08.264086,403.63,Credit Card
6022,2024-02-02 14:45:42.005947,793.41,Bank Transfer
6023,2024-09-18 23:23:54.870091,396.87,Bank Transfer
6024,2024-03-18 03:02:10.312141,713.95,Credit Card
6025,2024-04-16 20:24:20.821602,628.67,Bank Transfer
6026,2024-07-27 05:34:54.946541,522.9,Bank Transfer
6027,2024-05-29 22:23:12.734449,686.14,PayPal
6028,2024-01-29 21:05:35.585630,823.09,Credit Card
6029,2024-08-07 03:23:58.702457,832.33,PayPal
6030,2024-06-11 02:46:55.385596,992.86,PayPal
6031,2024-04-21 09:46:41.726890,269.82,Bank Transfer
6032,2024-03-22 06:15:52.600937,991.15,Credit Card
6033,2024-03-11 10:24:03.994544,599.24,PayPal
6034,2024-03-20 11:10:21.179601,23.07,Bank Transfer
6035,2024-02-25 07:50:59.980883,496.07,Bank Transfer
6036,2024-01-28 20:58:20.543024,90.38,Bank Transfer
6037,2024-03-14 10:30:17.987684,43.84,Bank Transfer
6038,2024-02-13 18:37:42.472631,592.11,PayPal
6039,2024-03-03 07:46:32.704311,42.49,Bank Transfer
6040,2024-06-16 04:06:44.829434,717.54,PayPal
6041,2024-08-05 20:07:38.426348,28.89,PayPal
6042,2024-05-29 14:34:44.968875,699.31,Credit Card
6043,2024-04-08 22:43:04.174481,555.66,PayPal
6044,2024-01-05 02:26:16.771592,13.18,PayPal
6045,2024-03-07 04:07:28.600674,358.11,Credit Card
6046,2024-04-17 01:04:33.738560,98.31,PayPal
6047,2024-01-29 03:25:52.034516,278.36,Bank Transfer
6048,2024-09-20 06:32:25.627747,319.76,Credit Card
6049,2024-04-27 15:03:03.606826,530.07,Bank Transfer
6050,2024-06-09 07:18:29.570086,776.24,Credit Card
6051,2024-03-01 13:08:25.419464,238.89,PayPal
6052,2024-07-16 12:48:49.849079,573.46,PayPal
6053,2024-02-28 06:48:15.894765,606.97,Credit Card
6054,2024-04-06 02:29:49.061644,865.95,Credit Card
6055,2024-08-25 00:19:24.048620,951.14,Bank Transfer
6056,2024-05-14 06:39:01.710637,625.02,Credit Card
6057,2024-01-24 15:54:43.640347,995.97,Bank Transfer
6058,2024-03-10 20:12:02.055796,380.68,Credit Card
6059,2024-07-11 01:46:27.558572,10.19,Bank Transfer
6060,2024-04-13 03:13:14.204771,624.41,Credit Card
6061,2024-04-12 18:25:28.696341,800.17,Credit Card
6062,2024-03-15 17:29:24.751951,972.56,Credit Card
6063,2024-06-25 09:08:09.419738,499.73,PayPal
6064,2024-01-05 18:48:57.799082,259.85,Bank Transfer
6065,2024-02-29 22:32:52.494226,693.63,PayPal
6066,2024-07-23 00:18:31.233824,373.16,PayPal
6067,2024-09-22 14:47:09.697824,627.26,Bank Transfer
6068,2024-05-07 12:49:34.801603,548.35,Credit Card
6069,2024-02-12 10:16:01.016460,506.21,Bank Transfer
6070,2024-05-04 16:17:56.222815,920.52,PayPal
6071,2024-02-26 06:11:28.543739,125.78,PayPal
6072,2024-07-04 04:34:10.712388,547.85,Bank Transfer
6073,2024-04-29 19:13:46.987523,914.98,PayPal
6074,2024-03-30 10:47:25.985603,192.13,Credit Card
6075,2024-02-14 09:33:53.473111,221.07,Credit Card
6076,2024-08-14 07:22:21.723258,610.11,Bank Transfer
6077,2024-04-26 00:04:52.871898,634.46,Credit Card
6078,2024-07-23 04:48:22.970780,948.58,Credit Card
6079,2024-04-01 19:54:48.992222,754.3,PayPal
6080,2024-06-21 22:39:39.561938,115.41,Bank Transfer
6081,2024-02-02 17:09:56.344488,836.69,PayPal
6082,2024-05-06 21:58:40.855998,597.17,Bank Transfer
6083,2024-04-29 04:39:41.568350,306.68,Bank Transfer
6084,2024-01-01 06:18:38.195626,512.84,PayPal
6085,2024-06-13 23:35:16.208245,725.37,Bank Transfer
6086,2024-02-04 18:12:43.467794,197.63,PayPal
6087,2024-07-24 09:51:26.757831,176.96,Credit Card
6088,2024-09-18 22:52:35.849615,420.98,Bank Transfer
6089,2024-02-28 14:25:14.189425,734.27,PayPal
6090,2024-08-13 13:16:37.173004,412.38,PayPal
6091,2024-03-31 18:49:38.556734,503.97,PayPal
6092,2024-04-06 09:16:43.406047,521.39,PayPal
6093,2024-04-18 23:57:06.250215,156.92,Bank Transfer
6094,2024-04-08 17:38:00.487090,27.36,PayPal
6095,2024-05-10 02:44:56.954153,883.38,Credit Card
6096,2024-06-26 12:44:59.335267,550.49,PayPal
6097,2024-03-08 19:07:35.489973,233.58,Credit Card
6098,2024-01-21 01:02:44.325302,452.9,Credit Card
6099,2024-03-06 11:34:07.956318,789.16,PayPal
6100,2024-05-31 23:36:45.597735,982.94,PayPal
6101,2024-09-21 02:39:54.998128,198.2,Bank Transfer
6102,2024-03-11 23:43:34.305987,64.81,Bank Transfer
6103,2024-08-29 15:07:13.956508,867.17,PayPal
6104,2024-07-21 18:30:51.083432,167.61,Credit Card
6105,2024-09-04 00:21:36.584114,48.99,PayPal
6106,2024-05-06 03:08:48.485249,609.78,PayPal
6107,2024-04-13 12:07:33.907572,242.07,PayPal
6108,2024-06-08 14:46:12.640541,317.85,Bank Transfer
6109,2024-02-16 05:41:29.072402,820.75,Credit Card
6110,2024-08-31 09:05:13.380224,674.26,Bank Transfer
6111,2024-03-04 16:59:56.089237,443.89,Credit Card
6112,2024-01-07 15:59:44.627325,139.69,Credit Card
6113,2024-05-11 19:51:14.928599,616.02,PayPal
6114,2024-05-29 17:00:14.426256,212.06,Bank Transfer
6115,2024-07-01 18:29:05.564270,432.25,Credit Card
6116,2024-01-27 13:47:31.649272,87.97,PayPal
6117,2024-08-04 14:36:28.598770,39.42,PayPal
6118,2024-03-10 06:00:54.798221,683.64,Bank Transfer
6119,2024-04-17 14:10:24.867182,985.67,Credit Card
6120,2024-03-28 01:12:36.526138,669.08,PayPal
6121,2024-01-24 22:03:49.204398,345.41,Bank Transfer
6122,2024-03-17 12:34:23.117955,593.01,Credit Card
6123,2024-08-22 19:55:46.046984,319.99,Credit Card
6124,2024-02-08 22:57:16.876521,999.02,Credit Card
6125,2024-04-27 10:25:02.393138,438.39,Bank Transfer
6126,2024-06-12 14:30:03.246426,692.48,Bank Transfer
6127,2024-03-02 08:51:19.524507,675.57,PayPal
6128,2024-05-02 11:43:38.864294,146.27,PayPal
