inventory_id,product_id,quantity,last_updated
4882,29,41,2024-01-04 20:37:46.395778
4883,68,44,2024-02-25 01:01:20.684710
4884,98,37,2024-01-10 18:08:32.660014
4885,89,73,2024-09-06 16:46:07.587196
4886,63,1,2024-02-29 02:41:40.690852
4887,6,21,2024-09-20 19:19:58.079530
4888,94,37,2024-01-25 00:26:31.827020
4889,15,99,2024-07-09 21:36:22.168682
4890,61,52,2024-09-11 13:39:54.567745
4891,20,100,2024-07-29 08:02:01.603955
4892,60,53,2024-03-30 11:54:32.141271
4893,59,25,2024-05-13 20:09:21.458922
4894,23,100,2024-01-19 07:07:55.314118
4895,89,99,2024-02-03 07:02:51.942256
4896,61,77,2024-07-07 03:32:00.992926
4897,41,3,2024-08-29 21:31:23.810205
4898,72,4,2024-05-25 22:49:01.949553
4899,72,52,2024-08-06 21:06:41.320772
4900,64,32,2024-07-03 05:36:08.163049
4901,81,93,2024-04-26 16:47:13.020298
4902,88,32,2024-01-28 12:35:06.970327
4903,29,18,2024-06-06 11:33:18.260567
4904,66,70,2024-01-26 12:59:39.252911
4905,90,36,2024-06-28 12:25:57.078193
4906,51,23,2024-01-13 10:58:59.148291
4907,2,97,2024-04-27 23:14:54.655011
4908,48,16,2024-03-14 07:45:32.465839
4909,3,53,2024-06-02 02:55:29.195555
4910,76,72,2024-07-12 09:18:44.442868
4911,35,38,2024-07-01 07:49:40.659875
4912,94,12,2024-07-02 08:22:51.974310
4913,20,95,2024-06-27 01:47:51.853673
4914,95,86,2024-06-09 21:10:43.606317
4915,89,57,2024-08-27 09:53:06.278227
4916,22,83,2024-04-14 20:02:41.203867
4917,38,15,2024-04-27 00:47:14.151476
4918,90,17,2024-03-12 02:53:04.336002
4919,68,10,2024-07-15 00:18:35.322595
4920,85,58,2024-04-29 01:14:44.854184
4921,47,62,2024-07-28 12:26:44.957012
4922,65,20,2024-02-06 23:47:15.847609
4923,40,88,2024-07-12 14:09:40.328173
4924,93,49,2024-06-12 11:10:40.901300
4925,24,36,2024-07-15 09:10:09.212255
4926,56,46,2024-07-19 10:30:43.902860
4927,15,0,2024-07-14 05:57:49.493389
4928,54,10,2024-07-21 02:43:34.500587
4929,61,24,2024-08-22 10:43:02.207716
4930,9,39,2024-04-08 11:59:31.593368
4931,22,16,2024-02-15 22:00:37.997005
4932,72,28,2024-02-29 17:24:04.041862
4933,62,12,2024-09-14 21:57:17.054999
4934,46,52,2024-06-20 21:32:05.642958
4935,77,70,2024-07-05 18:57:51.079154
4936,46,51,2024-01-03 09:40:00.276027
4937,11,49,2024-05-28 09:52:40.332149
4938,32,68,2024-04-06 22:35:02.531299
4939,82,78,2024-06-07 10:42:42.264463
4940,100,99,2024-07-01 00:34:48.030600
4941,58,64,2024-05-02 10:06:29.659781
4942,1,72,2024-07-28 17:08:14.582164
4943,32,97,2024-05-14 19:53:44.642052
4944,42,61,2024-07-16 10:22:28.153821
4945,66,3,2024-09-01 00:58:48.180990
4946,69,76,2024-01-12 05:27:31.217818
4947,8,20,2024-08-17 08:01:16.092520
4948,74,36,2024-08-05 16:56:28.582548
4949,46,10,2024-09-21 01:55:11.565941
4950,44,98,2024-03-05 22:02:56.758249
4951,30,2,2024-03-03 20:19:37.196833
4952,6,47,2024-01-24 17:35:52.961245
4953,34,41,2024-06-20 09:39:35.310851
4954,58,80,2024-07-14 01:32:16.167131
4955,21,90,2024-06-03 00:46:20.413208
4956,90,45,2024-02-03 06:45:18.257729
4957,66,63,2024-06-10 12:18:17.215907
4958,36,34,2024-05-26 04:43:44.493400
4959,12,37,2024-02-11 05:57:23.390134
4960,24,74,2024-08-16 01:48:43.789633
4961,65,35,2024-08-15 16:20:34.444988
4962,100,61,2024-05-23 07:40:41.269380
4963,48,93,2024-05-20 01:03:47.606263
4964,74,78,2024-03-08 14:12:12.303939
4965,75,61,2024-08-10 03:44:20.151663
4966,67,98,2024-08-23 14:05:40.483329
4967,50,49,2024-03-05 04:01:21.381966
4968,78,89,2024-04-13 04:52:28.005636
4969,66,6,2024-09-11 02:38:40.653246
4970,38,39,2024-01-13 11:07:45.618127
4971,39,3,2024-03-05 05:33:55.197236
4972,28,59,2024-04-02 09:58:24.315185
4973,68,97,2024-07-19 00:52:41.072195
4974,15,27,2024-09-02 23:10:03.821212
4975,26,55,2024-09-05 18:24:58.379292
4976,3,36,2024-07-07 11:38:11.747652
4977,15,62,2024-06-16 13:58:44.225950
4978,72,58,2024-08-13 16:46:05.449962
4979,75,92,2024-06-24 17:02:56.331655
4980,59,79,2024-04-12 22:50:31.292407
4981,89,19,2024-04-10 18:54:48.706772
4982,45,96,2024-01-05 10:23:45.184835
4983,38,29,2024-02-23 20:40:40.987223
4984,87,16,2024-03-31 14:27:08.547969
4985,26,98,2024-04-02 02:30:25.496629
4986,65,86,2024-07-22 20:33:17.318699
4987,4,45,2024-04-17 01:05:35.132084
4988,27,46,2024-01-11 14:24:23.956784
4989,41,91,2024-03-28 09:10:06.656581
4990,56,74,2024-05-16 18:48:13.214368
4991,78,60,2024-04-10 00:43:54.452001
4992,95,83,2024-06-06 00:28:24.060836
4993,36,30,2024-01-09 02:27:03.308179
4994,48,38,2024-06-23 23:39:30.358837
4995,53,50,2024-02-07 23:18:33.811384
4996,54,40,2024-05-12 10:30:14.952765
4997,91,55,2024-03-07 16:27:02.653032
4998,99,40,2024-01-25 22:12:55.153175
4999,38,44,2024-09-01 11:04:02.963984
5000,36,21,2024-05-21 06:16:29.544374
5001,59,73,2024-03-04 05:37:13.608241
5002,87,25,2024-01-16 09:10:36.477369
5003,14,9,2024-05-15 20:06:12.192451
5004,65,32,2024-04-06 05:29:12.913699
5005,11,4,2024-08-01 01:32:43.690183
5006,38,30,2024-02-06 16:55:49.744618
5007,46,34,2024-02-18 17:12:11.907274
5008,20,13,2024-07-03 03:57:45.847585
5009,40,12,2024-07-17 14:02:57.466254
5010,55,31,2024-05-27 02:45:42.700804
5011,48,78,2024-05-01 09:21:13.930327
5012,46,15,2024-07-20 17:31:14.541065
5013,46,92,2024-08-13 16:36:39.157258
5014,35,9,2024-01-31 20:09:20.850334
5015,75,62,2024-09-08 13:36:23.814336
5016,68,64,2024-05-01 07:32:53.722527
5017,79,38,2024-03-13 08:49:58.801498
5018,56,91,2024-05-06 02:34:54.810155
5019,72,36,2024-05-08 03:26:15.824367
5020,7,68,2024-01-30 00:36:06.988727
5021,19,82,2024-02-27 20:19:14.074439
5022,63,54,2024-01-22 04:57:38.957669
5023,49,7,2024-03-29 19:29:51.855068
5024,48,3,2024-02-18 02:55:16.417561
5025,96,36,2024-08-25 14:29:36.870004
5026,21,19,2024-07-25 00:48:15.430720
5027,36,38,2024-08-02 17:36:28.109194
5028,65,57,2024-02-26 18:08:50.973655
5029,96,31,2024-05-21 13:40:37.420964
5030,69,76,2024-06-07 20:07:05.322775
5031,3,2,2024-02-24 13:00:42.685574
5032,88,24,2024-07-19 23:06:04.330309
5033,62,99,2024-06-16 18:12:42.782605
5034,93,24,2024-05-10 16:10:53.822308
5035,15,21,2024-04-21 02:49:54.952844
5036,38,54,2024-04-15 07:19:16.249779
5037,57,57,2024-04-22 05:49:14.629991
5038,91,19,2024-01-08 00:29:17.794021
5039,27,63,2024-03-25 08:51:04.940264
5040,40,18,2024-03-18 06:54:04.772086
5041,9,87,2024-08-01 11:31:48.645613
5042,64,74,2024-05-16 03:15:09.584808
5043,24,77,2024-01-03 10:32:33.820981
5044,35,73,2024-07-01 11:11:31.217844
5045,41,84,2024-03-09 03:01:15.054538
5046,54,73,2024-08-26 00:21:26.618200
5047,65,92,2024-03-08 04:27:22.361692
5048,39,84,2024-01-09 05:53:48.612877
5049,8,54,2024-09-19 00:50:54.695733
5050,25,100,2024-07-08 14:21:29.707060
5051,99,27,2024-04-17 18:19:42.969511
5052,37,79,2024-07-11 03:59:09.650524
5053,48,94,2024-03-10 20:43:03.184672
5054,41,100,2024-04-01 17:05:01.809060
5055,51,81,2024-04-24 18:09:35.573507
5056,62,0,2024-03-03 06:51:21.919709
5057,69,91,2024-09-07 13:10:13.228858
5058,77,2,2024-03-14 07:11:37.592994
5059,26,58,2024-02-19 21:20:24.182687
5060,84,42,2024-07-20 09:24:09.788138
5061,37,1,2024-01-27 21:36:23.010939
5062,30,76,2024-01-14 04:33:00.812475
5063,29,87,2024-05-28 21:19:03.030938
5064,68,79,2024-05-20 05:00:59.502720
5065,32,35,2024-04-10 22:02:36.469122
5066,24,95,2024-02-13 20:56:10.902001
5067,93,6,2024-01-02 03:34:50.047723
5068,94,64,2024-04-03 23:28:56.644978
5069,67,13,2024-04-22 21:13:24.116745
5070,99,22,2024-07-30 23:36:46.268052
5071,35,56,2024-05-09 17:31:00.235212
5072,16,22,2024-08-08 07:09:35.684017
5073,91,91,2024-01-21 17:05:22.431798
5074,88,55,2024-05-19 11:56:35.102466
5075,74,43,2024-06-28 07:47:23.863536
5076,67,24,2024-06-23 02:53:06.257465
5077,60,17,2024-04-15 01:01:03.650049
5078,100,74,2024-02-29 06:29:19.577382
5079,48,16,2024-06-14 15:33:37.988893
5080,50,5,2024-01-09 20:17:14.688732
5081,86,21,2024-05-18 15:36:11.326298
5082,68,75,2024-08-24 10:51:43.130314
5083,55,67,2024-05-15 08:15:45.968060
5084,25,18,2024-05-29 11:49:22.958292
5085,15,40,2024-07-09 05:40:47.444006
5086,26,80,2024-09-18 21:55:51.810299
5087,85,15,2024-06-12 21:18:07.228503
5088,100,4,2024-01-31 00:47:41.228386
5089,68,62,2024-02-03 04:01:46.115562
5090,77,22,2024-06-11 07:30:13.967880
5091,15,74,2024-01-01 05:08:46.031651
5092,30,54,2024-04-24 05:38:31.633837
5093,69,71,2024-05-09 22:05:13.104318
5094,49,72,2024-03-11 16:41:31.472487
5095,9,47,2024-09-11 13:06:27.133295
5096,74,84,2024-09-01 17:18:10.615414
5097,2,35,2024-05-22 13:48:01.378168
5098,25,14,2024-07-16 07:27:46.576494
5099,82,35,2024-06-26 23:21:53.387398
5100,29,54,2024-04-01 02:21:05.885036
5101,64,45,2024-04-22 20:51:51.814899
5102,27,45,2024-04-13 02:56:18.157939
5103,28,16,2024-04-12 10:57:06.965808
5104,2,36,2024-05-12 20:42:49.081489
5105,17,63,2024-07-15 20:12:44.203922
5106,56,94,2024-06-02 19:43:25.944263
5107,38,36,2024-01-05 23:11:12.452688
5108,4,74,2024-06-14 22:34:07.438060
5109,43,11,2024-04-23 10:53:08.188332
5110,74,10,2024-03-21 12:02:20.845517
5111,40,5,2024-04-17 05:39:45.868199
5112,71,23,2024-02-13 16:51:55.584643
5113,71,91,2024-01-25 00:04:01.797261
5114,22,90,2024-01-29 14:10:21.522980
5115,84,97,2024-03-30 01:40:34.856606
5116,9,21,2024-01-12 06:29:56.490311
5117,64,77,2024-01-07 09:14:00.183203
5118,54,98,2024-07-30 23:55:00.047026
5119,77,23,2024-06-04 02:29:11.167996
5120,72,54,2024-02-14 19:22:20.700270
5121,12,84,2024-02-12 19:56:30.370407
5122,62,18,2024-07-24 00:23:28.167550
5123,32,31,2024-08-14 14:10:05.607491
5124,88,41,2024-08-17 23:26:11.751222
5125,16,76,2024-07-09 00:21:04.081325
5126,5,90,2024-02-02 06:15:15.298533
5127,17,82,2024-03-26 08:29:13.323197
5128,40,35,2024-05-15 14:58:07.271668
5129,23,52,2024-06-24 02:22:35.355647
5130,22,89,2024-04-08 13:07:36.002017
5131,90,10,2024-06-03 06:52:15.648000
5132,43,43,2024-08-11 11:51:22.909133
5133,30,8,2024-01-14 22:01:33.401460
5134,9,25,2024-06-12 03:17:12.024912
5135,47,92,2024-04-11 03:51:17.327018
5136,66,21,2024-02-24 07:09:23.660655
5137,43,39,2024-06-01 03:46:47.890747
5138,33,4,2024-06-21 22:56:22.214688
5139,20,47,2024-07-31 07:26:46.506138
5140,76,8,2024-07-21 21:35:54.390702
5141,64,26,2024-08-26 16:28:08.211610
5142,29,0,2024-08-30 09:16:45.773446
5143,44,1,2024-07-06 13:22:56.753415
5144,20,12,2024-06-15 02:14:20.975172
5145,41,78,2024-07-26 07:32:42.181641
5146,7,67,2024-09-03 03:34:33.152644
5147,9,61,2024-07-13 21:46:06.685348
5148,95,34,2024-09-22 16:05:47.185409
5149,100,94,2024-01-15 11:25:43.382388
5150,1,89,2024-02-19 21:18:47.337386
5151,49,28,2024-05-20 04:08:19.920935
5152,93,100,2024-05-15 19:26:31.131258
5153,77,25,2024-08-07 10:42:19.063454
5154,79,100,2024-05-05 11:51:41.297746
5155,39,65,2024-07-25 17:32:02.669720
5156,35,67,2024-04-29 19:59:38.111426
5157,43,42,2024-07-08 03:28:15.146178
5158,57,73,2024-01-15 11:08:57.856551
5159,40,77,2024-09-10 00:55:17.106459
5160,10,6,2024-04-18 10:25:30.801030
5161,36,11,2024-07-09 15:07:34.869405
5162,91,51,2024-05-30 01:32:12.183093
5163,62,37,2024-05-28 15:05:25.032523
5164,40,74,2024-06-12 08:09:09.775597
5165,81,1,2024-03-29 15:19:05.020034
5166,73,82,2024-01-07 18:49:44.021747
5167,6,19,2024-08-03 21:42:46.133803
5168,63,7,2024-09-23 01:37:24.516421
5169,81,58,2024-09-22 16:24:00.944359
5170,28,87,2024-01-27 07:16:24.276307
5171,64,6,2024-04-13 05:21:30.360808
5172,78,79,2024-07-13 03:49:47.367059
5173,79,19,2024-01-26 08:34:18.043327
5174,78,57,2024-01-16 02:09:02.795919
5175,90,6,2024-03-15 23:11:18.985952
5176,4,62,2024-01-29 02:51:23.319945
5177,9,27,2024-04-11 23:15:29.273120
5178,33,77,2024-01-14 03:03:11.376529
5179,10,51,2024-07-18 03:47:47.546854
5180,23,67,2024-08-31 15:43:35.337586
5181,95,89,2024-03-07 11:56:56.541865
5182,56,22,2024-01-22 10:25:54.316512
5183,5,14,2024-08-17 02:37:01.807410
5184,6,66,2024-04-26 21:01:13.257502
5185,23,29,2024-04-19 03:29:24.357536
5186,47,4,2024-05-18 12:51:18.139713
5187,53,69,2024-03-11 22:49:52.491955
5188,50,44,2024-05-04 23:44:10.092673
5189,67,77,2024-06-30 21:34:22.126010
5190,46,43,2024-06-01 15:32:13.006229
5191,3,77,2024-08-14 20:47:46.876386
5192,32,50,2024-01-12 20:02:46.355340
5193,100,10,2024-08-19 06:45:52.449677
5194,92,57,2024-08-26 09:58:03.885240
5195,79,23,2024-06-09 01:10:21.734296
5196,45,32,2024-04-28 16:34:11.262514
5197,62,20,2024-02-29 08:15:43.897211
5198,50,0,2024-03-18 18:33:16.389846
5199,20,34,2024-08-11 02:02:33.423517
5200,8,65,2024-04-30 10:57:02.750416
5201,63,72,2024-02-08 22:02:21.722237
5202,75,35,2024-04-27 08:49:04.540097
5203,61,17,2024-09-22 16:29:03.123637
5204,60,96,2024-08-08 16:42:58.152701
5205,72,75,2024-04-26 04:22:02.116733
5206,75,34,2024-05-06 15:29:08.601217
5207,59,22,2024-08-29 20:33:09.061604
5208,17,54,2024-04-13 22:09:29.603037
5209,2,42,2024-01-25 19:16:11.415017
5210,46,13,2024-07-21 09:27:26.863111
5211,70,33,2024-03-28 05:49:17.068356
5212,47,75,2024-03-19 09:07:38.007323
5213,67,10,2024-05-26 12:48:39.065514
5214,59,21,2024-07-13 02:49:06.985360
5215,14,57,2024-03-24 01:14:15.573499
5216,19,83,2024-05-04 14:56:02.144226
5217,82,97,2024-09-20 20:09:42.613055
5218,98,47,2024-07-08 08:52:26.469318
5219,15,0,2024-05-04 10:21:13.665254
5220,74,3,2024-04-19 09:05:40.253407
5221,83,0,2024-04-10 03:16:16.771492
5222,73,38,2024-09-23 13:52:49.347946
5223,48,78,2024-03-13 14:21:59.173964
5224,14,50,2024-06-22 20:40:36.883579
5225,64,5,2024-02-09 16:10:21.064807
5226,51,44,2024-03-26 00:37:10.900654
5227,78,26,2024-03-29 21:26:55.443454
5228,4,56,2024-07-03 19:22:01.905425
5229,47,8,2024-08-19 07:24:41.823492
5230,49,86,2024-05-01 03:15:12.107683
5231,85,85,2024-03-15 12:50:13.318502
5232,6,26,2024-02-15 13:08:14.500184
5233,8,10,2024-05-17 21:01:17.567830
5234,99,94,2024-08-02 13:55:27.218046
5235,77,96,2024-01-27 18:22:00.098168
5236,24,6,2024-01-03 07:36:58.904251
5237,27,21,2024-02-25 03:18:42.024297
5238,11,18,2024-04-19 08:16:23.027877
5239,34,27,2024-04-24 20:45:27.921196
5240,85,16,2024-04-27 17:09:46.814334
5241,87,32,2024-02-20 09:42:48.383750
5242,71,47,2024-02-16 20:18:30.376463
5243,7,87,2024-08-14 06:37:45.341436
5244,12,1,2024-08-02 11:50:19.039052
5245,91,8,2024-01-24 01:54:41.351118
5246,43,96,2024-07-21 19:40:52.065939
5247,3,100,2024-08-21 18:19:44.922331
5248,100,94,2024-04-28 22:25:19.475142
5249,49,48,2024-01-25 16:24:45.322302
5250,13,42,2024-06-21 16:00:16.980510
5251,64,68,2024-04-14 01:30:57.505967
5252,72,6,2024-02-08 14:52:57.474417
5253,17,63,2024-01-26 17:10:02.613147
5254,96,2,2024-04-01 08:31:57.536933
5255,37,0,2024-01-29 16:14:23.475880
5256,3,95,2024-01-08 09:07:07.766541
5257,67,34,2024-04-10 03:49:31.234789
5258,2,44,2024-02-13 01:26:12.262661
5259,57,66,2024-08-21 20:57:54.953105
5260,94,18,2024-04-05 17:13:03.333047
5261,23,72,2024-02-09 02:59:02.303219
5262,67,41,2024-03-09 12:31:10.403536
5263,52,12,2024-02-10 16:54:23.631673
5264,96,20,2024-03-03 02:37:52.010372
5265,93,41,2024-07-12 17:48:51.568695
5266,26,2,2024-02-23 10:36:58.127932
5267,72,49,2024-09-04 07:03:52.890642
5268,94,33,2024-08-08 03:28:04.961890
5269,22,91,2024-09-03 15:07:37.159851
5270,26,61,2024-07-26 19:17:31.563206
5271,35,29,2024-04-22 18:57:19.150333
5272,74,18,2024-03-25 20:31:40.909028
5273,91,44,2024-01-08 17:31:08.563778
5274,59,3,2024-07-31 22:31:01.757432
5275,39,68,2024-08-02 08:38:57.715623
5276,38,39,2024-05-23 01:50:29.057039
5277,8,2,2024-06-05 01:49:52.712586
5278,32,65,2024-04-12 20:37:52.251629
5279,15,6,2024-06-20 08:27:53.201546
5280,80,1,2024-01-01 14:18:46.456111
5281,31,34,2024-02-22 08:20:31.338179
5282,93,55,2024-03-23 21:46:43.982846
5283,59,29,2024-03-25 10:49:03.468693
5284,77,48,2024-08-23 21:35:51.694056
5285,96,58,2024-02-04 06:18:43.822141
5286,22,56,2024-03-31 01:30:20.731935
5287,33,47,2024-03-03 16:46:00.722902
5288,46,62,2024-07-13 12:24:35.307251
5289,61,67,2024-05-01 06:50:07.327850
5290,83,99,2024-02-12 14:11:04.759552
5291,62,15,2024-04-21 05:35:15.581272
5292,9,40,2024-07-07 13:35:31.146917
5293,92,35,2024-01-27 14:21:01.561394
5294,96,72,2024-06-21 13:50:27.316694
5295,87,11,2024-04-02 00:43:02.973958
5296,57,34,2024-01-24 20:48:58.721074
5297,52,78,2024-06-05 23:11:03.185970
5298,100,43,2024-08-15 16:08:29.878339
5299,83,47,2024-08-13 19:15:18.906904
5300,36,7,2024-01-09 21:21:41.598227
5301,9,43,2024-01-24 10:30:43.433791
5302,100,13,2024-01-30 20:59:04.039152
5303,64,48,2024-06-03 02:04:21.990183
5304,58,56,2024-09-03 14:59:41.493840
5305,47,35,2024-03-27 03:13:14.700637
5306,79,54,2024-03-14 03:23:35.892885
5307,77,50,2024-04-19 00:28:43.941410
5308,17,76,2024-06-28 06:41:22.848098
5309,65,76,2024-03-11 03:23:20.088873
5310,30,11,2024-05-23 16:53:05.582073
5311,5,13,2024-09-22 09:41:32.932885
5312,98,98,2024-07-16 18:09:04.928679
5313,74,98,2024-01-08 11:39:12.135592
5314,69,93,2024-03-13 11:50:27.780900
5315,20,67,2024-09-15 00:32:37.632061
5316,99,39,2024-03-22 14:45:00.905733
5317,84,73,2024-07-11 04:32:40.490674
5318,87,96,2024-02-09 04:42:54.655047
5319,12,69,2024-08-27 11:02:47.430115
5320,90,4,2024-09-23 06:54:27.516803
5321,54,63,2024-07-03 23:15:46.673273
5322,75,26,2024-06-26 12:34:54.425580
5323,65,12,2024-04-16 20:10:14.513159
5324,83,1,2024-09-20 00:43:09.865638
5325,43,76,2024-02-06 21:52:51.397653
5326,95,3,2024-05-28 12:34:12.969460
5327,11,86,2024-05-02 19:47:07.589034
5328,79,15,2024-02-13 00:00:55.668339
5329,6,52,2024-02-18 10:27:36.180954
5330,14,4,2024-06-23 15:44:26.570048
5331,55,34,2024-09-09 21:31:53.820921
5332,84,32,2024-08-19 09:26:56.897039
5333,96,11,2024-01-18 13:37:43.953552
5334,25,49,2024-08-08 21:04:40.539587
5335,36,0,2024-01-08 01:47:02.725291
5336,92,66,2024-05-26 21:43:43.944677
5337,72,15,2024-04-15 07:51:50.819377
5338,54,7,2024-09-12 18:01:51.590530
5339,9,48,2024-09-20 08:54:43.404257
5340,96,32,2024-04-26 21:01:34.621705
5341,57,90,2024-07-02 07:04:30.788300
5342,79,13,2024-03-25 00:37:14.302600
5343,16,23,2024-08-01 04:01:40.718862
5344,41,62,2024-09-06 23:02:59.551361
5345,56,39,2024-03-26 14:24:22.366871
5346,20,28,2024-01-03 08:26:41.959485
5347,48,15,2024-06-14 13:13:32.836131
5348,70,43,2024-04-17 19:04:35.175674
5349,63,76,2024-08-23 20:59:33.663450
5350,33,13,2024-04-09 23:54:28.322937
5351,50,69,2024-04-10 21:17:46.385199
5352,49,46,2024-08-10 20:55:02.123775
5353,47,8,2024-06-06 18:58:43.308068
5354,44,49,2024-07-29 23:37:49.337147
5355,49,87,2024-06-27 10:17:46.655257
5356,100,82,2024-05-08 23:08:27.942998
5357,81,91,2024-02-25 05:39:16.655751
5358,54,73,2024-01-31 23:13:24.794262
5359,54,100,2024-06-06 15:33:43.302761
5360,95,67,2024-04-17 03:46:30.251546
5361,24,98,2024-09-21 07:14:15.001807
5362,20,54,2024-08-04 22:34:12.871695
5363,92,63,2024-03-18 15:17:24.586824
5364,43,83,2024-07-20 02:16:45.912606
5365,91,8,2024-07-15 11:50:04.590564
5366,77,65,2024-02-10 17:08:29.791880
5367,5,91,2024-04-22 16:33:03.153076
5368,58,43,2024-02-06 13:35:33.216244
5369,7,42,2024-04-27 04:51:56.527443
5370,97,61,2024-03-16 20:19:59.907433
5371,99,93,2024-08-08 16:44:29.754642
5372,93,76,2024-04-15 04:01:31.342930
5373,9,43,2024-03-18 01:13:37.190160
5374,33,25,2024-05-11 00:46:30.439149
5375,8,32,2024-04-29 12:30:17.027625
5376,96,95,2024-06-12 22:00:32.540619
5377,47,47,2024-02-19 16:14:42.467613
5378,76,46,2024-03-03 01:51:53.585041
5379,11,49,2024-08-29 06:42:06.959645
5380,35,61,2024-03-08 13:39:13.518300
5381,11,99,2024-03-07 03:01:12.507274
5382,95,60,2024-01-08 02:40:52.373967
5383,50,37,2024-08-10 18:04:32.940823
5384,44,79,2024-06-24 06:17:54.104314
5385,79,48,2024-02-15 21:41:35.465203
5386,8,87,2024-08-23 14:25:44.837828
5387,29,14,2024-01-14 20:01:19.675456
5388,9,80,2024-06-10 15:19:20.487109
5389,41,73,2024-04-10 10:57:41.600479
5390,69,77,2024-04-15 03:09:43.404728
5391,100,58,2024-02-17 22:21:14.215105
5392,97,6,2024-01-23 14:13:34.241705
5393,97,15,2024-01-12 14:51:21.520471
5394,3,44,2024-03-02 00:48:11.382104
5395,24,1,2024-05-04 02:58:29.559955
5396,55,76,2024-03-25 14:43:52.764446
5397,53,70,2024-05-04 06:08:52.798897
5398,6,11,2024-06-19 21:06:34.544576
5399,69,53,2024-07-21 02:37:01.363695
5400,33,27,2024-04-04 17:05:56.766232
5401,99,45,2024-04-29 23:57:51.188749
5402,24,70,2024-02-28 20:33:28.286840
5403,39,31,2024-01-11 21:49:38.069825
5404,71,41,2024-02-22 05:00:51.455250
5405,65,8,2024-09-06 21:04:32.493520
5406,53,24,2024-07-19 10:35:56.115588
5407,63,65,2024-04-01 20:26:08.753875
5408,94,11,2024-02-03 04:36:03.745964
5409,39,85,2024-04-04 12:53:37.740653
5410,92,51,2024-06-23 11:16:32.376348
5411,59,9,2024-02-09 04:33:30.904876
5412,42,87,2024-02-17 08:58:58.720604
5413,87,7,2024-07-21 23:25:16.454058
5414,54,6,2024-05-22 05:39:27.734574
5415,45,8,2024-03-15 14:52:43.225175
5416,25,82,2024-08-11 10:21:22.782498
5417,92,10,2024-07-05 10:23:57.885311
5418,93,58,2024-07-25 06:27:30.014195
5419,8,74,2024-05-16 15:32:15.352194
5420,80,50,2024-07-25 16:48:57.296776
5421,44,54,2024-08-20 16:44:24.392932
5422,26,67,2024-06-24 07:30:34.185489
5423,8,63,2024-01-10 03:16:22.099872
5424,63,73,2024-04-16 01:53:41.969751
5425,76,54,2024-05-31 06:39:24.337867
5426,18,29,2024-03-22 18:31:58.026352
5427,11,91,2024-02-09 15:26:06.955474
5428,8,44,2024-07-13 22:34:38.276899
5429,94,11,2024-05-25 00:10:29.852364
5430,9,67,2024-04-20 13:55:40.795385
5431,51,61,2024-06-18 01:52:50.593276
5432,94,6,2024-03-13 15:47:33.822078
5433,21,87,2024-03-12 14:09:57.478625
5434,89,48,2024-02-25 23:32:40.718976
5435,71,77,2024-03-19 07:36:48.093398
5436,56,94,2024-08-03 03:25:22.077065
5437,67,46,2024-05-30 05:00:28.862889
5438,87,30,2024-01-21 15:08:24.882292
5439,50,89,2024-04-11 15:00:28.918148
5440,47,55,2024-06-23 03:03:12.649233
5441,22,10,2024-02-27 09:51:24.305847
5442,48,30,2024-01-12 17:47:35.218422
5443,11,38,2024-06-12 08:18:33.928054
5444,38,69,2024-03-08 18:55:23.544114
5445,61,54,2024-04-19 05:59:19.782888
5446,57,27,2024-04-12 08:53:07.561528
5447,98,7,2024-04-11 12:02:41.969709
5448,39,42,2024-01-18 21:40:53.188844
5449,94,82,2024-05-19 13:12:24.153401
5450,91,39,2024-06-24 12:23:07.447577
5451,83,61,2024-02-27 10:47:57.132950
5452,83,82,2024-04-13 18:02:30.731769
5453,84,45,2024-02-27 00:32:11.637190
5454,2,63,2024-01-31 00:28:04.278486
5455,59,29,2024-02-25 02:00:38.621995
5456,17,33,2024-07-20 09:40:06.680229
5457,7,3,2024-06-18 04:26:34.700130
5458,18,49,2024-01-15 23:13:26.447104
5459,33,50,2024-08-12 12:44:43.566958
5460,46,94,2024-02-18 20:38:38.629403
5461,7,3,2024-02-22 21:20:00.892199
5462,83,3,2024-05-30 18:46:38.334479
5463,59,36,2024-01-11 21:29:48.838871
5464,44,76,2024-09-07 03:54:09.915188
5465,94,17,2024-05-10 06:30:51.270134
5466,48,85,2024-09-02 10:57:08.926902
5467,91,36,2024-08-09 22:18:43.281087
5468,82,79,2024-03-14 16:18:57.360775
5469,28,91,2024-02-29 04:01:36.382116
5470,87,87,2024-07-03 07:28:41.999084
5471,49,1,2024-04-07 00:06:30.672082
5472,91,13,2024-01-27 23:28:29.695865
5473,40,53,2024-09-18 11:30:59.898172
5474,10,67,2024-04-19 03:34:40.335207
5475,90,39,2024-09-08 04:35:28.209928
5476,22,50,2024-08-26 21:44:10.148504
5477,11,70,2024-09-08 19:22:09.667651
5478,49,47,2024-09-14 01:57:09.212845
5479,38,7,2024-05-15 05:06:40.176316
5480,59,89,2024-05-25 20:48:05.671965
5481,50,52,2024-01-07 13:27:06.297050
5482,11,59,2024-02-18 06:00:19.006004
5483,88,28,2024-03-20 21:34:14.184340
5484,17,58,2024-09-11 07:57:05.501932
5485,85,20,2024-05-18 04:32:37.540411
5486,65,74,2024-08-22 07:48:32.983515
5487,6,14,2024-02-08 02:09:46.672617
5488,94,100,2024-03-19 09:15:06.059132
