product_id,name,category_id,supplier_id,price,stock,promotion_id
5460,traditional,1,84,291.45,64,76
5461,sport,4,90,352.74,80,95
5462,relationship,7,40,245.93,38,22
5463,firm,2,68,607.74,49,16
5464,color,1,89,822.25,35,32
5465,charge,3,85,439.23,49,96
5466,tell,4,7,546.83,18,100
5467,crime,6,28,238.33,79,9
5468,upon,5,91,152.33,71,20
5469,newspaper,6,16,476.25,64,76
5470,special,3,67,366.88,15,40
5471,represent,5,53,18.66,21,9
5472,well,1,64,250.62,85,62
5473,conference,3,96,303.29,12,68
5474,imagine,1,61,86.56,86,17
5475,both,1,67,349.44,81,42
5476,step,4,70,428.92,47,63
5477,politics,7,60,709.24,0,51
5478,mission,5,100,826.95,0,67
5479,play,6,9,729.02,22,75
5480,see,1,67,34.69,43,58
5481,choose,2,8,976.68,10,17
5482,lay,1,27,908.06,69,47
5483,study,2,95,491.97,2,4
5484,herself,2,26,242.61,95,47
5485,common,4,75,164.19,0,80
5486,road,7,52,713.66,72,56
5487,within,6,56,994.84,9,33
5488,natural,1,97,689.56,12,19
5489,but,1,25,136.5,61,32
5490,lot,8,41,164.07,78,68
5491,bar,4,58,552.22,31,53
5492,economy,8,30,209.41,93,92
5493,part,2,38,605.32,90,59
5494,blue,6,49,946.71,65,94
5495,open,7,32,485.09,26,32
5496,federal,1,13,290.62,24,61
5497,than,6,31,167.95,76,82
5498,a,7,78,250.12,94,10
5499,within,3,21,717.57,72,49
5500,particular,2,30,671.95,7,83
5501,believe,3,14,585.61,73,28
5502,among,8,32,458.01,21,95
5503,study,5,2,344.74,12,62
5504,behavior,2,72,281.64,61,55
5505,itself,2,53,600.49,84,78
5506,language,7,100,692.03,42,59
5507,report,6,31,192.08,88,5
5508,job,7,99,792.08,7,1
5509,section,4,31,19.88,63,18
5510,hot,7,80,102.53,93,16
5511,turn,2,85,18.39,24,58
5512,away,8,35,170.53,70,41
5513,type,7,92,259.72,70,71
5514,meet,2,52,178.04,67,39
5515,present,3,68,517.89,74,66
5516,billion,8,81,900.42,3,49
5517,all,3,61,229.05,16,75
5518,him,5,58,394.06,44,7
5519,after,8,96,853.92,38,6
5520,option,3,89,884.99,39,21
5521,guy,8,69,631.9,44,87
5522,subject,3,43,182.45,40,18
5523,first,1,81,140.37,21,46
5524,we,2,27,687.88,19,42
5525,attention,7,24,937.23,92,14
5526,data,1,26,213.73,81,83
5527,decide,7,81,89.35,75,87
5528,admit,6,70,773.73,68,73
5529,nothing,6,24,750.61,20,98
5530,develop,3,42,10.32,19,79
5531,you,6,79,521.52,53,59
5532,describe,5,32,265.06,58,26
5533,enter,1,46,541.69,45,82
5534,north,1,23,177.81,84,91
5535,perhaps,6,58,863.27,82,14
5536,whole,6,58,559.11,95,48
5537,happen,4,77,897.68,76,98
5538,free,6,2,397.99,42,20
5539,each,2,43,633.07,38,26
5540,himself,2,10,996.75,22,38
5541,record,4,10,303.56,4,61
5542,music,4,68,870.12,3,50
5543,education,3,95,794.64,66,71
5544,son,2,18,848.33,22,65
5545,class,7,48,489.05,40,10
5546,the,5,84,390.91,96,53
5547,general,6,53,367.3,3,97
5548,exist,7,95,587.51,97,67
5549,produce,4,39,110.48,65,6
5550,ago,7,19,244.11,84,66
5551,in,6,28,314.11,13,90
5552,dark,5,72,530.1,28,42
5553,very,6,32,566.64,40,13
5554,short,2,1,71.6,100,100
5555,education,6,64,761.11,14,32
5556,much,2,25,771.65,29,33
5557,American,4,27,323.2,25,73
5558,reveal,1,18,341.27,21,8
5559,else,7,46,891.5,31,38
5560,civil,1,47,196.91,97,72
5561,bank,3,91,803.76,77,76
5562,movement,3,10,378.53,21,1
5563,base,6,39,87.18,43,9
5564,kind,5,49,755.75,63,13
5565,Republican,7,83,949.85,25,32
5566,no,6,48,207.85,99,59
5567,kitchen,2,60,190.6,57,66
5568,more,5,89,320.29,83,60
5569,some,3,30,374.3,87,10
5570,measure,6,66,405.12,53,86
5571,guess,7,15,849.6,32,71
5572,reason,2,25,173.11,6,61
5573,physical,2,48,771.18,4,50
5574,dinner,3,13,867.81,27,75
5575,especially,1,40,895.73,39,4
5576,American,5,29,971.24,92,43
5577,own,7,43,286.31,46,87
5578,cold,5,12,625.15,40,54
5579,drug,6,87,406.09,57,65
5580,collection,7,52,544.89,98,44
5581,church,3,33,970.71,28,97
5582,anyone,3,28,610.14,70,53
5583,small,2,90,716.29,43,3
5584,democratic,5,60,255.77,62,36
5585,wait,5,7,16.75,58,27
5586,identify,8,58,551.37,49,86
5587,door,1,77,577.79,84,74
5588,door,4,62,256.19,15,16
5589,employee,1,27,124.62,91,30
5590,risk,4,63,476.95,55,5
5591,term,1,45,413.29,5,22
5592,hard,7,55,560.05,53,25
5593,store,8,18,660.56,2,47
5594,prepare,3,41,20.71,52,46
5595,serve,1,19,131.5,86,63
5596,some,5,88,542.88,32,79
5597,practice,8,28,243.89,48,57
5598,race,2,90,665.5,21,96
5599,agreement,4,7,539.81,92,47
5600,nearly,4,33,789.88,80,6
5601,accept,5,57,64.4,54,50
5602,once,4,57,323.35,13,67
5603,everyone,6,99,373.31,1,53
5604,image,7,1,544.66,34,49
5605,reflect,5,16,739.92,76,74
5606,place,6,76,546.54,40,11
5607,question,4,58,595.45,3,37
5608,a,5,90,849.57,91,25
5609,opportunity,3,87,177.31,9,18
5610,scientist,6,54,411.86,56,53
5611,enter,6,67,699.65,92,32
5612,mother,6,37,448.94,33,50
5613,mouth,3,34,342.52,38,62
5614,save,6,60,240.01,11,53
5615,agency,8,37,575.37,56,30
5616,account,3,80,202.49,4,77
5617,at,3,13,454.76,58,81
5618,start,4,82,129.91,85,8
5619,because,1,2,720.96,19,54
5620,often,6,46,491.73,94,87
5621,allow,2,93,432.69,14,10
5622,push,6,58,804.94,83,99
5623,speech,5,84,152.01,95,81
5624,imagine,5,2,422.66,60,62
5625,arrive,5,56,329.09,61,37
5626,thousand,6,28,957.25,98,58
5627,over,3,83,887.94,69,4
5628,sound,2,43,25.24,37,62
5629,worker,4,60,910.13,35,79
5630,before,2,22,467.69,76,63
5631,site,3,96,319.46,88,57
5632,national,3,41,92.7,20,24
5633,foreign,8,30,973.03,38,16
5634,attorney,2,92,914.08,61,31
5635,treat,2,33,533.77,11,76
5636,sister,8,19,421.2,24,69
5637,ball,4,15,861.22,81,8
5638,figure,4,17,532.15,22,81
5639,throw,3,45,719.59,73,80
5640,quite,3,41,402.34,70,83
5641,throughout,8,11,255.31,90,27
5642,if,4,98,41.5,99,75
5643,town,7,97,640.18,75,27
5644,free,5,90,457.84,76,81
5645,when,6,30,93.3,60,26
5646,enter,1,79,833.57,97,75
5647,listen,8,3,345.07,15,70
5648,somebody,3,16,465.92,39,89
5649,produce,5,64,338.72,58,22
5650,evening,2,89,183.69,16,61
5651,peace,1,52,826.88,21,9
5652,price,2,56,357.28,49,40
5653,least,8,3,78.45,10,13
5654,at,4,25,821.74,90,49
5655,son,2,92,85.12,29,41
5656,number,6,9,211.36,50,42
5657,against,8,73,645.96,34,52
5658,fear,8,89,452.01,19,16
5659,ask,1,42,117.37,100,36
5660,crime,7,98,271.18,28,12
5661,rest,4,37,287.42,8,36
5662,continue,7,53,997.13,36,8
5663,concern,8,53,56.78,46,50
5664,lot,6,35,176.53,62,69
5665,rock,8,55,950.64,57,69
5666,sister,2,3,900.78,97,65
5667,these,3,82,791.96,77,25
5668,somebody,2,58,727.25,53,48
5669,institution,2,83,683.64,43,68
5670,across,7,24,74.16,60,36
5671,off,4,27,79.78,86,8
5672,simply,1,4,213.23,99,65
5673,realize,5,76,757.27,23,89
5674,purpose,1,85,401.77,85,99
5675,teach,6,99,628.64,1,50
5676,source,7,71,976.67,15,30
5677,magazine,1,80,127.36,65,73
5678,on,7,20,749.46,73,3
5679,speech,4,36,288.04,1,80
5680,physical,3,22,449.39,13,12
5681,education,2,57,105.6,36,61
5682,yeah,1,69,591.16,29,38
5683,opportunity,6,72,915.86,47,2
5684,usually,4,73,763.06,99,34
5685,argue,4,51,108.44,7,88
5686,tough,7,62,208.04,60,34
5687,cost,7,1,649.44,60,32
5688,great,2,66,995.82,55,72
5689,yard,7,34,500.44,34,30
5690,so,7,51,546.23,44,60
5691,want,5,51,564.98,7,72
5692,nature,5,26,312.52,43,37
5693,save,7,9,322.86,7,88
5694,international,4,63,81.94,92,77
5695,sea,3,94,48.84,53,77
5696,each,8,26,564.85,92,71
5697,green,7,37,912.59,2,7
5698,term,7,20,241.28,25,14
5699,available,3,18,974.48,9,68
5700,white,2,26,275.0,32,49
5701,buy,8,80,762.23,61,67
5702,vote,2,69,205.12,9,65
5703,sea,7,95,370.35,3,64
5704,article,5,72,923.53,76,13
5705,lead,3,79,659.83,87,1
5706,effort,4,78,42.02,26,72
5707,various,7,66,297.8,10,36
5708,choose,2,35,480.36,18,7
5709,cold,2,95,323.23,1,100
5710,big,8,30,820.4,19,90
5711,become,5,88,58.42,57,99
5712,case,4,20,840.85,18,40
5713,sister,8,57,379.45,76,64
5714,knowledge,1,7,827.89,19,57
5715,close,5,79,757.77,86,92
5716,rise,1,1,797.98,3,94
5717,wrong,2,36,425.31,32,78
5718,dream,7,46,28.49,22,38
5719,check,3,39,812.52,85,45
5720,note,1,85,804.68,61,25
5721,hotel,7,7,945.04,92,18
5722,yourself,8,98,544.11,95,38
5723,source,6,43,764.28,2,82
5724,later,6,79,122.67,45,90
5725,lead,3,51,825.2,73,8
5726,cup,2,44,616.86,82,43
5727,be,5,37,707.76,60,24
5728,fill,1,48,215.93,92,47
5729,other,2,38,507.85,38,6
5730,also,2,71,331.7,52,77
5731,east,6,58,99.21,44,13
5732,less,8,55,934.21,78,30
5733,fill,4,16,381.06,76,75
5734,decade,6,62,960.28,46,46
5735,hope,1,34,578.2,1,27
5736,let,2,88,776.72,87,33
5737,find,4,81,384.43,61,49
5738,occur,2,11,659.55,42,42
5739,ever,3,14,979.77,28,84
5740,decision,8,75,185.56,10,66
5741,western,5,73,590.44,49,5
5742,expect,6,99,446.75,47,44
5743,environmental,8,11,330.6,52,43
5744,rich,6,76,723.79,45,67
5745,step,7,76,181.3,39,36
5746,size,3,22,709.22,7,29
5747,fire,5,15,767.95,53,48
5748,national,7,93,474.73,8,55
5749,until,3,67,119.32,37,1
5750,live,7,42,756.35,71,25
5751,end,6,30,78.42,28,10
5752,store,2,32,29.56,30,33
5753,mind,1,33,84.93,66,64
5754,yeah,5,2,18.38,65,79
5755,ball,1,1,823.04,27,78
5756,local,2,73,495.15,45,81
5757,professor,6,8,229.01,64,71
5758,far,4,68,356.92,67,36
5759,machine,7,28,874.53,6,53
5760,test,5,20,573.86,22,3
5761,drop,4,21,922.44,16,59
5762,white,6,24,262.37,36,83
5763,business,4,72,283.93,80,67
5764,recognize,6,4,553.2,93,31
5765,identify,1,12,343.25,90,86
5766,high,5,21,545.71,95,41
5767,alone,2,47,650.85,76,65
5768,feel,3,80,83.65,58,42
5769,property,1,27,824.27,34,15
5770,history,2,39,267.1,63,72
5771,trouble,6,94,352.26,41,72
5772,traditional,4,14,830.88,76,47
5773,everyone,8,50,749.79,25,34
5774,other,6,83,263.92,6,77
5775,character,2,18,148.04,72,63
5776,half,8,27,730.17,58,42
5777,exist,2,99,483.53,51,23
5778,arrive,4,85,213.29,25,17
5779,great,7,14,507.64,54,7
5780,travel,4,55,138.55,7,93
5781,star,1,79,797.93,27,57
5782,which,5,61,187.19,69,48
5783,run,1,44,943.19,72,16
5784,rule,4,93,930.68,55,19
5785,job,7,18,927.01,59,60
5786,message,6,83,540.88,28,11
5787,indicate,2,10,813.73,65,12
5788,wonder,3,43,829.34,81,58
5789,foot,3,15,640.94,67,18
5790,choice,7,26,383.62,4,68
5791,old,6,17,512.69,100,1
5792,determine,4,83,35.9,41,29
5793,success,5,95,250.01,84,25
5794,various,7,58,231.2,85,18
5795,among,3,8,436.27,11,90
5796,customer,3,88,669.0,93,20
5797,pressure,3,28,732.74,46,82
5798,same,3,55,383.47,21,93
5799,stock,7,59,888.67,48,33
5800,what,2,15,924.43,83,23
5801,medical,7,25,618.41,2,96
5802,fund,7,100,688.53,30,99
5803,amount,4,13,113.97,81,100
5804,explain,6,84,338.47,41,98
5805,admit,4,43,395.22,1,33
5806,stock,8,61,834.48,82,78
5807,right,5,45,211.38,58,52
5808,relate,8,80,996.63,54,7
5809,long,4,38,633.42,69,61
5810,around,5,59,526.5,10,7
5811,treat,3,70,945.38,4,63
5812,pull,3,14,117.87,6,27
5813,west,4,68,574.18,78,12
5814,office,3,54,740.44,93,99
5815,drug,2,27,528.46,74,64
5816,story,6,26,442.55,2,63
5817,site,7,26,75.3,56,83
5818,of,8,48,145.37,87,28
5819,eat,3,82,407.62,36,9
5820,dinner,7,86,879.72,12,52
5821,ahead,1,70,870.63,67,41
5822,sit,5,20,20.26,98,17
5823,thought,5,53,151.39,9,49
5824,whether,2,97,628.62,1,34
5825,amount,1,89,864.19,54,17
5826,those,6,16,649.39,63,70
5827,hit,1,46,736.71,34,90
5828,grow,6,29,713.62,75,52
5829,note,3,81,368.22,0,42
5830,many,5,79,759.15,32,16
5831,add,6,98,547.59,67,58
5832,Mr,6,97,285.36,69,65
5833,industry,1,50,648.66,37,2
5834,research,3,11,288.9,2,58
5835,cultural,8,67,39.5,77,27
5836,little,2,35,58.27,3,81
5837,force,1,73,551.74,51,70
5838,experience,6,28,513.65,96,59
5839,game,5,24,375.41,23,58
5840,city,7,97,206.28,1,52
5841,open,7,9,664.15,74,67
5842,why,2,4,98.64,65,68
5843,as,8,91,812.22,77,95
5844,religious,3,21,715.94,27,85
5845,region,6,83,714.07,10,40
5846,together,8,2,150.28,1,73
5847,yes,2,59,843.45,0,6
5848,also,2,22,841.01,29,33
5849,energy,2,6,155.26,13,85
5850,go,4,81,485.93,31,27
5851,half,4,88,455.27,79,82
5852,I,4,27,891.14,13,54
5853,enough,2,35,755.32,67,70
5854,apply,8,58,309.89,32,33
5855,prove,1,78,757.45,36,58
5856,truth,5,47,249.61,84,59
5857,energy,5,74,62.77,48,34
5858,first,8,1,548.67,58,34
5859,research,8,45,913.78,30,34
5860,reality,4,52,261.2,98,55
5861,main,8,64,933.81,66,85
5862,most,8,47,314.78,53,94
5863,fund,4,29,693.93,70,90
5864,fly,1,79,995.54,21,69
5865,with,5,18,108.71,13,51
5866,on,6,67,545.1,63,34
5867,view,7,88,41.29,22,93
5868,first,6,89,645.31,88,63
5869,spring,8,71,558.11,3,25
5870,part,4,22,342.94,8,89
5871,drop,6,84,432.5,59,56
5872,along,5,72,180.53,91,87
5873,attention,5,29,382.37,79,1
5874,else,6,35,164.25,83,65
5875,be,3,29,181.07,36,51
5876,form,4,33,482.8,18,69
5877,per,1,10,725.74,91,44
5878,community,2,89,242.63,76,31
5879,what,6,66,837.82,18,76
5880,whose,4,72,908.13,18,54
5881,act,7,69,500.16,36,44
5882,actually,7,2,521.21,26,82
5883,true,7,46,31.69,46,20
5884,exactly,7,53,908.63,58,4
5885,remain,7,90,972.06,25,54
5886,specific,1,84,472.22,54,6
5887,bill,1,93,90.26,55,5
5888,investment,4,100,958.24,92,36
5889,economy,5,52,517.62,67,59
5890,director,6,66,431.54,28,59
5891,amount,1,21,727.06,40,76
5892,join,1,25,895.55,25,15
5893,whatever,8,64,974.34,19,79
5894,but,2,42,94.12,5,66
5895,far,1,68,857.86,76,39
5896,ok,2,82,820.5,11,16
5897,attorney,4,68,840.67,3,25
5898,sign,5,88,908.24,55,91
5899,somebody,7,79,582.17,2,48
5900,trial,1,76,85.19,3,18
5901,have,5,53,580.84,48,66
5902,often,5,68,294.84,20,90
5903,information,6,74,545.82,17,72
5904,third,4,50,391.37,43,94
5905,partner,6,47,830.0,43,68
5906,society,5,74,202.86,23,51
5907,good,4,18,763.57,94,41
5908,put,1,51,67.7,71,86
5909,them,1,100,828.73,67,38
5910,bank,2,81,245.7,94,29
5911,poor,8,1,413.75,3,30
5912,image,2,4,755.33,49,5
5913,great,4,47,345.3,84,13
5914,administration,3,22,718.91,45,75
5915,customer,3,36,82.61,4,87
5916,interview,6,30,604.07,44,38
5917,anyone,1,46,67.46,66,21
5918,be,4,38,639.18,60,22
5919,quality,1,22,285.57,83,25
5920,method,8,36,471.24,15,5
5921,rule,2,75,868.51,97,69
5922,resource,5,83,135.75,12,77
5923,animal,8,20,843.02,2,9
5924,tree,8,59,945.79,89,82
5925,animal,5,100,220.09,81,17
5926,ahead,5,21,745.42,5,32
5927,role,7,65,462.61,96,11
5928,reduce,8,94,764.01,80,11
5929,maybe,8,93,910.21,50,47
5930,share,5,51,983.44,87,56
5931,simple,6,26,653.38,88,93
5932,after,5,31,309.05,36,11
5933,total,6,31,487.12,68,61
5934,art,7,59,254.25,83,19
5935,early,3,36,38.46,29,41
5936,of,6,32,302.55,3,49
5937,learn,3,62,544.45,28,51
5938,toward,5,63,810.72,25,68
5939,risk,2,42,14.24,34,72
5940,change,4,79,761.03,82,77
5941,know,2,5,950.98,19,45
5942,difference,6,28,686.83,27,26
5943,standard,6,78,904.44,12,1
5944,religious,8,91,627.75,86,41
5945,middle,5,48,766.52,97,19
5946,military,1,53,157.94,59,34
5947,third,2,64,745.01,0,96
5948,pressure,7,36,325.24,53,18
5949,unit,2,70,848.02,77,34
5950,security,2,10,972.3,24,92
5951,your,3,18,775.64,42,43
5952,result,7,22,936.24,5,76
5953,lot,6,15,476.21,33,92
5954,stock,4,9,815.56,80,68
5955,Democrat,5,50,619.37,13,27
5956,certain,4,20,715.59,27,35
5957,step,2,14,587.85,39,45
5958,notice,5,10,539.62,17,26
5959,great,6,22,357.38,71,3
5960,tell,8,58,992.29,31,65
5961,radio,1,64,250.46,98,90
5962,surface,6,13,599.9,3,87
5963,protect,3,84,447.05,68,33
5964,detail,7,37,666.67,6,51
5965,number,6,79,820.08,47,23
5966,figure,8,60,176.56,17,89
5967,industry,1,57,58.88,94,56
5968,become,5,90,330.38,72,73
5969,though,4,22,611.86,84,49
5970,year,7,91,815.02,19,83
5971,power,3,71,976.98,82,74
5972,child,2,62,880.94,75,81
5973,mean,8,81,844.28,35,19
5974,suddenly,1,45,13.71,93,20
5975,stock,2,35,193.1,64,36
5976,budget,2,80,940.35,45,18
5977,well,2,43,323.39,38,11
5978,themselves,6,74,739.17,40,67
5979,but,3,51,783.02,35,25
5980,point,3,90,884.33,39,66
5981,fire,1,90,142.64,83,3
5982,reason,5,29,723.88,91,89
5983,want,6,25,303.66,34,71
5984,scientist,6,5,964.95,4,93
5985,year,5,30,202.6,87,31
5986,owner,6,31,181.41,63,33
5987,along,8,48,451.39,25,36
5988,treatment,7,73,647.7,17,63
5989,long,6,5,996.72,81,72
5990,get,4,1,500.46,13,49
5991,evening,1,54,932.44,80,66
5992,visit,7,44,359.69,97,76
5993,indeed,4,7,12.57,80,88
5994,available,3,92,363.25,12,14
5995,base,3,98,792.15,84,21
5996,again,3,59,755.6,43,55
5997,try,8,39,169.28,82,78
5998,determine,4,78,593.19,29,2
5999,our,2,28,761.52,52,39
6000,year,8,66,888.46,70,21
6001,small,4,3,672.3,32,53
6002,someone,6,40,26.5,51,94
6003,mean,6,6,385.2,45,97
6004,age,7,43,34.75,25,86
6005,campaign,5,79,675.28,1,95
6006,sure,3,99,776.46,22,60
6007,think,6,59,57.09,15,16
6008,poor,3,66,211.85,42,71
6009,actually,4,57,242.35,6,76
6010,huge,2,68,239.33,33,28
6011,never,8,45,579.82,89,5
6012,form,2,38,267.44,35,78
6013,quality,6,42,65.81,28,56
6014,school,5,60,935.81,31,93
6015,people,2,35,725.03,29,25
6016,treat,1,80,667.63,22,62
6017,worry,8,48,753.22,51,46
6018,improve,5,95,745.55,9,69
6019,part,3,45,880.75,76,57
6020,clear,1,84,712.67,16,32
6021,election,5,9,747.47,61,74
6022,country,4,2,586.38,44,5
6023,former,6,38,220.01,32,30
6024,ten,4,69,438.15,91,26
6025,well,6,12,948.88,29,44
6026,arm,1,98,145.99,26,13
6027,prove,5,27,315.83,59,15
6028,old,1,76,137.34,79,59
6029,hotel,4,63,517.29,39,33
6030,big,6,60,526.99,21,85
6031,mouth,6,48,974.84,32,16
6032,professor,8,96,172.16,14,23
6033,less,3,66,750.02,5,93
6034,for,2,54,615.04,27,99
6035,reveal,5,92,692.31,68,63
6036,conference,1,66,621.41,66,72
6037,early,5,92,471.39,99,81
6038,single,2,12,389.59,95,72
6039,family,3,91,463.75,31,83
6040,today,2,15,987.69,82,5
6041,able,2,49,949.82,7,81
6042,person,2,91,573.29,65,26
6043,the,6,81,920.82,60,92
6044,we,8,64,479.23,52,91
6045,type,5,78,489.02,10,92
6046,community,5,64,636.65,15,3
6047,bill,5,51,958.78,24,40
6048,clearly,2,23,654.54,81,79
6049,between,5,46,757.49,76,81
6050,firm,6,87,548.3,79,31
6051,career,4,79,896.85,22,64
6052,customer,5,45,687.39,9,65
6053,here,5,36,182.48,9,8
6054,energy,8,66,999.25,98,78
6055,deep,8,18,669.2,20,31
6056,training,2,80,789.22,5,97
6057,store,1,71,807.18,47,16
6058,few,7,56,898.92,30,24
6059,local,1,97,18.54,39,30
6060,protect,1,10,449.95,53,95
6061,item,5,93,86.07,22,71
6062,management,4,44,834.17,14,12
6063,season,1,43,630.65,44,92
6064,nice,2,85,546.81,15,49
6065,reach,4,36,316.42,71,11
6066,think,4,42,62.75,3,94
6067,who,7,97,21.36,9,47
6068,dog,4,46,950.19,63,78
6069,establish,6,73,652.66,82,98
6070,yeah,8,98,580.8,96,81
6071,effort,1,4,910.09,6,57
6072,those,7,61,84.93,10,26
6073,single,7,78,133.37,22,2
6074,game,5,96,996.46,25,90
6075,her,2,20,608.27,29,19
6076,deal,3,56,151.57,43,63
6077,bar,4,76,879.66,35,38
6078,crime,8,91,349.4,40,51
6079,note,3,93,236.58,29,59
6080,son,5,88,12.55,87,19
6081,modern,3,13,281.99,64,64
6082,old,2,16,797.68,89,13
6083,born,7,99,961.85,34,73
6084,nothing,6,37,515.14,78,48
6085,trip,1,57,78.42,53,6
6086,lawyer,6,71,723.24,2,92
6087,goal,7,39,819.49,88,89
6088,interview,4,59,802.52,48,79
6089,apply,6,28,788.76,15,69
6090,west,7,21,382.6,20,62
6091,by,7,35,792.18,88,55
6092,senior,1,49,369.73,35,85
6093,away,1,50,221.22,38,64
6094,someone,5,34,931.67,92,66
6095,occur,3,95,613.72,82,72
6096,prepare,2,51,979.26,82,21
6097,page,7,75,132.85,50,67
6098,five,2,69,174.2,17,81
6099,check,6,51,589.79,93,76
6100,some,7,13,46.8,88,38
6101,move,8,66,182.65,84,29
6102,speech,5,84,697.28,35,12
6103,sort,7,33,522.65,83,84
6104,writer,3,52,949.28,19,37
6105,under,8,67,448.65,71,97
6106,player,5,48,747.66,46,49
6107,already,8,64,55.15,60,4
6108,likely,1,75,220.61,65,89
6109,news,3,65,760.19,77,35
6110,interest,8,94,576.06,38,27
6111,really,8,45,243.38,38,16
6112,research,8,74,649.43,87,65
6113,energy,8,26,811.14,12,15
6114,choose,6,62,462.08,57,50
6115,enough,2,83,440.77,3,11
6116,like,7,21,640.25,53,79
6117,since,4,71,675.93,19,31
6118,stuff,4,31,361.6,3,34
6119,share,3,66,94.42,92,78
6120,deep,2,66,743.48,43,38
6121,wish,6,87,869.81,21,33
6122,line,6,25,16.86,53,39
6123,enter,8,12,714.62,45,60
6124,official,4,27,264.5,90,16
6125,fight,3,51,40.85,7,67
6126,student,8,21,690.76,12,90
6127,task,4,42,48.88,59,51
6128,PM,2,3,568.14,8,44
6129,spend,6,76,248.26,99,5
6130,tax,7,58,818.93,45,72
6131,hair,4,67,174.38,74,87
6132,with,5,9,495.63,35,75
6133,human,6,90,856.62,82,89
6134,start,8,63,125.23,99,21
6135,share,8,49,287.75,84,72
6136,forward,7,33,944.76,93,96
6137,need,8,54,169.85,15,69
6138,choice,4,86,801.65,76,68
6139,group,1,54,146.34,60,93
6140,quality,1,33,986.05,53,22
6141,choice,6,88,636.83,56,93
6142,head,1,27,173.59,76,11
6143,challenge,5,34,910.02,34,47
6144,door,7,51,213.78,50,5
6145,protect,5,85,35.58,79,39
6146,beat,6,12,704.0,46,97
6147,then,4,73,819.61,91,74
6148,western,7,76,29.96,27,96
6149,whatever,8,58,967.83,81,89
6150,of,1,45,559.08,26,65
6151,myself,6,13,307.17,48,90
6152,floor,6,26,899.19,61,92
6153,trouble,5,88,70.8,3,86
6154,anyone,3,100,793.14,22,54
6155,leader,7,43,897.98,86,31
6156,bill,6,5,141.16,94,95
6157,anyone,7,52,855.69,14,61
6158,sister,1,23,978.35,54,89
6159,amount,8,98,729.34,77,44
6160,pass,8,26,588.7,62,41
6161,figure,2,73,894.49,24,67
6162,whatever,7,73,305.83,55,8
6163,movie,1,43,299.62,46,23
6164,believe,6,63,952.15,83,34
6165,back,3,29,642.34,25,100
6166,somebody,6,56,328.13,82,77
6167,forget,1,50,560.15,76,69
6168,operation,5,84,373.49,44,55
6169,same,1,100,181.04,17,5
6170,benefit,1,41,828.71,6,38
6171,take,5,4,833.11,18,88
6172,current,1,43,374.92,39,30
6173,success,5,84,879.18,35,11
6174,life,1,27,268.06,15,52
6175,magazine,1,97,791.74,0,32
6176,other,8,42,450.17,1,84
6177,can,8,65,285.98,0,92
6178,public,7,84,543.86,60,32
6179,hotel,4,64,426.64,66,1
6180,range,4,81,702.57,79,95
6181,other,5,46,459.37,57,59
6182,tonight,8,43,60.67,89,76
6183,hard,8,54,287.98,2,53
6184,paper,4,30,190.66,54,47
6185,single,2,89,649.35,8,31
6186,soon,7,61,426.92,100,38
6187,himself,4,71,809.9,88,90
6188,kind,3,99,978.38,23,74
6189,floor,7,65,766.87,100,67
6190,maybe,2,77,364.33,31,60
6191,nothing,7,15,437.74,25,34
6192,successful,8,90,437.82,85,90
6193,close,5,63,526.57,46,85
6194,responsibility,4,75,304.32,30,31
6195,whole,4,10,156.27,43,93
6196,use,4,28,896.17,25,17
6197,any,6,69,646.38,74,34
6198,my,7,31,598.37,28,52
6199,threat,8,72,73.26,52,43
6200,admit,1,64,229.11,32,24
6201,once,5,53,373.32,86,96
6202,director,6,72,533.67,12,85
6203,good,4,97,392.81,79,52
6204,pressure,3,19,242.59,97,3
6205,over,5,18,110.55,46,92
6206,adult,6,50,681.49,9,32
6207,TV,3,35,998.43,93,19
6208,image,3,55,370.96,24,7
6209,development,2,33,461.41,20,27
6210,field,7,79,992.88,89,26
6211,answer,6,18,564.43,55,7
6212,politics,5,30,386.28,92,71
6213,indeed,8,32,493.74,75,90
6214,life,6,49,424.15,32,78
6215,yet,8,44,317.82,21,42
6216,employee,5,52,963.98,29,39
6217,pay,4,48,960.56,68,73
6218,college,6,8,846.69,74,51
6219,no,6,45,954.94,50,74
6220,member,7,21,794.53,53,54
6221,generation,3,46,673.13,59,82
6222,research,2,90,101.85,11,26
6223,adult,1,54,154.55,41,81
6224,clearly,2,73,341.19,55,62
6225,magazine,7,78,761.0,59,92
6226,be,3,23,993.33,79,32
6227,break,8,94,968.39,86,5
6228,peace,2,37,636.09,68,89
6229,worker,8,8,784.55,47,52
6230,beyond,3,76,163.93,19,63
6231,successful,4,9,870.52,39,23
6232,century,4,2,527.04,0,73
6233,arm,3,33,412.6,81,95
6234,despite,2,13,567.53,57,11
6235,conference,8,5,157.1,21,96
6236,along,2,1,113.61,79,74
6237,state,8,10,491.47,60,74
6238,actually,6,88,889.27,69,74
6239,operation,7,25,832.09,74,35
6240,writer,6,55,254.27,82,33
6241,spring,7,1,458.57,87,98
6242,cost,2,53,269.86,40,63
6243,behind,5,39,387.44,27,32
6244,education,4,61,360.31,21,13
6245,his,4,63,605.82,18,96
6246,lose,5,90,467.61,89,68
6247,learn,7,27,727.97,27,30
6248,establish,6,59,748.07,95,6
6249,quite,6,53,682.84,74,51
