order_id,customer_id,product_id,shipping_id,payment_id,return_id,quantity,order_date
4028,80,29,60,60,22,7,2024-09-06 16:39:51.112943
4029,94,7,15,15,81,8,2024-07-31 18:25:13.367501
4030,29,98,18,30,90,10,2024-02-13 03:57:06.166601
4031,37,87,40,53,80,9,2024-06-05 22:46:58.970001
4032,54,93,86,89,15,2,2024-01-02 06:45:34.331578
4033,81,13,26,25,23,6,2024-04-11 07:19:05.736837
4034,40,30,60,72,80,10,2024-05-08 22:11:48.692580
4035,24,70,19,34,91,2,2024-07-29 08:55:28.207435
4036,36,46,20,36,66,9,2024-07-04 16:10:53.539129
4037,96,35,42,50,10,2,2024-03-05 12:32:45.952375
4038,25,89,46,36,22,7,2024-08-10 02:57:21.911349
4039,88,36,35,31,60,9,2024-02-05 18:38:31.688204
4040,67,46,52,30,8,4,2024-05-21 14:53:58.503454
4041,25,9,7,33,94,7,2024-06-10 21:00:20.333282
4042,15,4,69,84,96,7,2024-06-13 05:42:26.370326
4043,4,60,63,67,16,9,2024-05-10 09:00:49.445952
4044,42,37,6,6,24,5,2024-04-29 19:05:00.525397
4045,82,15,49,51,100,2,2024-04-25 01:41:58.032755
4046,49,44,42,49,43,8,2024-05-04 12:07:34.435389
4047,81,89,25,73,40,1,2024-08-09 08:42:29.792131
4048,3,18,99,85,84,10,2024-08-02 11:21:14.547234
4049,58,16,63,59,7,1,2024-06-28 15:20:16.091511
4050,50,94,92,6,100,5,2024-03-31 00:16:21.197795
4051,38,60,87,82,50,5,2024-04-05 08:46:13.650247
4052,39,78,52,25,93,5,2024-01-16 01:12:22.671749
4053,19,41,27,98,80,8,2024-03-30 20:47:36.946279
4054,37,85,93,89,95,8,2024-01-19 18:29:05.280331
4055,53,52,21,34,78,6,2024-07-29 14:21:51.028961
4056,95,44,13,8,55,2,2024-03-13 18:41:22.041133
4057,7,29,57,39,18,4,2024-06-07 03:41:10.662711
4058,66,54,68,91,33,8,2024-03-06 08:07:33.620889
4059,79,12,50,28,18,1,2024-02-25 11:39:21.086244
4060,56,72,32,72,36,9,2024-01-18 18:09:36.503714
4061,98,98,1,37,50,1,2024-05-05 21:24:11.158911
4062,14,52,41,91,97,1,2024-04-02 01:41:05.143903
4063,7,74,54,84,32,3,2024-01-01 17:58:27.214293
4064,46,41,25,54,1,3,2024-06-27 07:11:20.523974
4065,67,66,60,65,22,6,2024-08-23 14:56:25.431326
4066,61,9,7,93,97,8,2024-09-13 05:38:24.095699
4067,5,89,78,28,21,6,2024-04-26 17:34:15.210695
4068,10,57,17,55,8,1,2024-01-19 03:23:21.768315
4069,100,26,9,28,56,7,2024-08-24 16:52:04.985234
4070,93,92,51,20,65,7,2024-04-06 20:33:47.629747
4071,83,39,38,46,68,2,2024-05-29 15:48:43.919935
4072,11,25,47,21,97,1,2024-08-25 00:32:43.781579
4073,86,11,8,3,92,9,2024-08-04 17:25:30.048965
4074,5,38,82,9,60,9,2024-07-14 08:54:46.728614
4075,59,5,77,5,52,3,2024-01-10 05:43:10.709354
4076,76,20,21,63,48,6,2024-08-11 16:52:51.949109
4077,30,38,88,45,69,4,2024-05-26 18:10:56.810212
4078,4,1,44,56,17,2,2024-06-18 15:11:10.413830
4079,51,48,59,12,71,8,2024-07-12 19:49:25.802414
4080,74,70,72,55,7,5,2024-03-18 18:30:18.604282
4081,67,89,86,81,41,10,2024-07-23 21:45:35.569566
4082,52,3,8,27,17,8,2024-07-29 13:47:25.316796
4083,51,57,100,31,29,7,2024-05-07 07:31:10.714127
4084,43,81,47,61,98,9,2024-05-25 00:58:00.223408
4085,34,86,13,53,96,2,2024-06-09 21:11:55.286406
4086,82,76,73,44,38,6,2024-07-24 06:17:54.263500
4087,75,37,95,73,59,3,2024-07-04 07:04:24.818832
4088,94,20,12,57,60,8,2024-01-23 06:21:15.254115
4089,95,87,34,74,37,7,2024-07-05 22:24:50.559234
4090,9,32,85,76,81,1,2024-03-07 14:09:23.193010
4091,44,47,54,19,53,1,2024-06-24 17:17:12.576127
4092,31,52,5,64,5,7,2024-01-16 02:00:27.931187
4093,3,40,73,58,32,8,2024-07-02 11:14:16.250898
4094,77,45,51,44,44,6,2024-07-06 23:40:51.752308
4095,17,29,16,2,96,10,2024-07-21 05:57:03.469900
4096,75,34,3,100,100,7,2024-03-03 15:13:15.894137
4097,43,99,64,21,100,7,2024-03-18 03:55:45.410987
4098,23,80,60,33,5,10,2024-06-04 22:56:06.392557
4099,70,73,41,98,41,9,2024-02-20 23:19:05.803401
4100,28,41,49,1,55,2,2024-01-12 23:43:14.724097
4101,19,88,58,96,62,3,2024-04-02 20:55:33.104779
4102,90,25,48,72,73,4,2024-04-27 07:14:31.483187
4103,45,49,45,56,97,6,2024-06-18 17:38:30.812637
4104,63,48,31,9,40,3,2024-02-13 03:36:58.365757
4105,5,73,33,21,29,6,2024-06-09 11:11:40.889056
4106,73,50,27,35,21,1,2024-02-17 01:45:30.675405
4107,6,41,28,88,48,5,2024-05-28 03:31:24.464066
4108,80,71,69,28,22,6,2024-07-01 11:07:10.504772
4109,90,89,56,79,37,10,2024-04-16 07:41:40.678098
4110,46,99,96,12,21,6,2024-06-26 20:33:38.496152
4111,70,57,4,38,84,10,2024-03-13 01:16:03.710699
4112,32,48,69,74,69,5,2024-08-04 16:00:41.902967
4113,44,52,98,6,16,9,2024-04-09 07:52:32.384918
4114,12,95,66,5,30,4,2024-07-11 02:53:52.986136
4115,31,80,9,16,97,4,2024-07-14 03:57:45.429860
4116,78,25,11,32,89,4,2024-06-23 03:19:15.412109
4117,66,40,54,100,3,9,2024-03-29 10:13:09.807896
4118,31,77,67,87,55,1,2024-01-31 10:58:11.869485
4119,14,66,39,16,48,6,2024-09-17 08:21:29.272850
4120,83,12,29,73,70,8,2024-05-22 21:23:21.489900
4121,30,24,36,37,85,2,2024-06-14 01:40:48.533941
4122,66,14,55,77,11,1,2024-08-15 15:15:29.007570
4123,13,13,66,11,84,4,2024-01-15 12:18:33.339005
4124,30,38,72,98,99,7,2024-08-10 06:09:05.988006
4125,44,65,83,38,98,3,2024-07-16 00:16:34.723033
4126,33,93,77,46,90,8,2024-05-04 08:26:43.200638
4127,70,29,36,34,39,5,2024-02-02 23:53:34.113056
4128,10,87,71,99,73,5,2024-06-29 23:16:32.565878
4129,63,97,6,95,24,2,2024-08-21 15:47:51.418835
4130,33,68,50,92,29,5,2024-05-29 01:49:54.237806
4131,7,13,65,96,1,5,2024-08-03 23:09:07.846945
4132,9,42,88,59,6,10,2024-09-18 20:57:50.935043
4133,88,86,42,97,87,10,2024-01-07 02:31:11.416895
4134,67,11,45,7,55,6,2024-08-09 04:41:32.916847
4135,42,43,63,74,25,10,2024-04-08 23:16:36.697964
4136,64,45,33,10,37,6,2024-01-27 06:14:35.904552
4137,60,47,30,83,98,2,2024-07-11 22:56:23.897524
4138,95,9,32,47,90,6,2024-03-08 15:08:30.659191
4139,14,24,53,7,38,10,2024-01-27 01:19:34.985808
4140,51,60,26,47,64,7,2024-07-04 15:30:40.518617
4141,64,9,32,18,51,9,2024-05-18 19:13:48.615977
4142,14,24,72,4,15,1,2024-03-10 04:32:59.430136
4143,16,61,92,3,9,10,2024-04-21 00:52:32.523829
4144,85,18,94,7,26,2,2024-09-18 13:44:05.822274
4145,22,6,80,66,97,1,2024-09-14 09:37:56.610332
4146,78,89,90,63,42,6,2024-04-21 13:07:15.233790
4147,94,53,12,13,94,6,2024-04-21 23:29:03.779401
4148,20,62,57,78,41,1,2024-06-21 11:54:12.394412
4149,88,60,100,58,62,2,2024-04-18 21:02:34.818180
4150,1,69,38,96,24,7,2024-04-30 05:13:35.831741
4151,36,68,63,21,91,1,2024-09-04 07:34:47.811600
4152,16,84,52,47,48,2,2024-07-05 09:43:23.871675
4153,20,32,16,69,28,5,2024-04-03 23:12:00.099273
4154,49,31,86,44,89,1,2024-04-18 03:52:43.953274
4155,74,90,94,9,13,1,2024-06-05 02:13:22.275860
4156,55,9,49,8,75,4,2024-08-22 17:39:19.130888
4157,62,71,28,43,74,10,2024-08-29 05:58:05.472617
4158,100,90,24,23,80,5,2024-01-09 20:55:37.962388
4159,77,75,46,43,22,5,2024-09-23 01:04:56.772516
4160,28,96,7,70,62,1,2024-01-16 19:18:09.277498
4161,7,78,94,95,64,2,2024-02-03 02:00:30.545822
4162,1,100,4,55,52,6,2024-04-26 13:27:31.031672
4163,43,5,11,85,81,7,2024-09-12 05:19:46.357551
4164,4,33,79,75,4,9,2024-03-01 07:04:27.363210
4165,92,51,31,79,78,6,2024-05-04 13:36:29.429542
4166,74,85,82,34,73,9,2024-06-19 05:07:19.633214
4167,19,56,97,1,28,3,2024-06-07 15:51:53.693517
4168,92,22,99,51,24,10,2024-08-04 23:01:13.241056
4169,17,55,100,49,89,3,2024-01-02 20:00:11.711045
4170,21,29,24,41,5,9,2024-05-12 07:05:15.516470
4171,86,73,71,81,6,2,2024-05-24 20:49:31.552722
4172,57,96,67,67,4,1,2024-08-12 15:52:31.838831
4173,16,42,7,10,60,2,2024-01-25 09:11:49.938013
4174,62,34,86,69,18,7,2024-05-06 19:10:46.580938
4175,70,27,54,34,70,8,2024-02-07 21:00:16.565087
4176,69,32,23,17,27,4,2024-07-05 16:18:08.195049
4177,33,31,68,64,10,10,2024-09-01 04:43:35.943772
4178,80,14,8,56,13,3,2024-04-17 12:04:36.993205
4179,19,80,95,69,79,5,2024-01-23 01:06:08.960255
4180,45,76,79,30,40,9,2024-02-29 12:19:46.569657
4181,56,97,32,78,70,4,2024-02-22 08:34:38.401729
4182,35,91,60,47,47,6,2024-05-03 12:53:19.393774
4183,66,47,57,76,40,5,2024-08-27 18:31:52.057951
4184,92,78,3,45,94,8,2024-01-07 06:23:58.152974
4185,37,45,62,85,1,3,2024-03-01 23:05:42.980274
4186,75,5,32,3,85,8,2024-01-09 13:39:59.048677
4187,58,25,2,39,97,2,2024-09-03 16:33:16.581401
4188,24,72,36,7,4,5,2024-02-26 17:22:13.668470
4189,75,63,6,13,84,9,2024-08-24 13:08:40.478402
4190,87,100,64,20,73,8,2024-09-18 23:28:15.683359
4191,45,39,1,13,56,8,2024-01-28 18:45:59.602922
4192,97,54,5,55,23,2,2024-04-16 11:57:24.690949
4193,96,59,81,43,41,6,2024-01-02 23:05:03.954429
4194,34,35,20,24,28,8,2024-09-07 12:58:54.565931
4195,98,89,89,57,31,8,2024-08-19 23:56:46.603762
4196,33,29,55,78,50,4,2024-04-21 07:42:11.398235
4197,7,45,85,58,60,9,2024-08-04 01:35:12.715575
4198,53,10,95,42,55,8,2024-06-20 23:28:15.698938
4199,53,13,36,32,82,7,2024-02-02 05:09:00.351251
4200,50,22,78,42,92,4,2024-09-21 06:06:32.120811
4201,5,70,53,66,64,1,2024-08-04 21:39:31.717630
4202,55,34,83,23,38,2,2024-06-12 04:18:32.894777
4203,84,24,16,86,9,8,2024-08-14 23:37:44.905855
4204,11,87,29,42,42,7,2024-05-26 03:29:21.773912
4205,44,73,56,72,16,2,2024-01-05 17:38:23.325958
4206,97,37,25,55,38,5,2024-03-25 20:11:19.570733
4207,32,4,19,85,62,3,2024-09-16 19:16:33.533954
4208,27,44,72,77,81,7,2024-04-04 03:48:30.364003
4209,10,8,61,50,95,1,2024-08-08 00:01:26.148890
4210,16,33,38,44,34,6,2024-06-28 04:06:02.122706
4211,74,85,48,81,82,3,2024-07-17 09:36:49.759726
4212,28,72,36,49,53,10,2024-03-29 22:09:23.421971
4213,34,84,2,100,96,2,2024-02-16 08:23:46.938995
4214,84,8,23,85,49,6,2024-08-01 11:13:31.133396
4215,12,78,14,25,88,2,2024-05-21 16:26:53.916685
4216,35,39,9,52,52,3,2024-02-25 19:05:57.845959
4217,43,48,99,23,58,7,2024-03-30 12:57:38.065425
4218,57,78,95,97,42,7,2024-08-30 22:54:51.632299
4219,75,62,92,54,61,10,2024-02-05 22:34:08.128518
4220,86,7,45,79,97,6,2024-09-05 00:46:32.505202
4221,70,12,45,36,32,7,2024-08-04 15:34:36.271114
4222,92,40,8,21,45,6,2024-03-09 05:18:30.070714
4223,85,73,30,19,37,10,2024-04-15 12:38:17.697230
4224,100,36,37,17,24,7,2024-06-15 00:49:39.454232
4225,41,43,75,35,12,10,2024-08-01 06:21:40.601499
4226,95,56,98,64,39,10,2024-05-23 07:02:16.165943
4227,21,81,56,36,86,8,2024-02-15 11:53:35.979288
4228,27,50,53,94,18,5,2024-08-01 16:56:41.568956
4229,38,19,2,55,64,10,2024-07-29 10:23:37.834906
4230,62,22,2,11,37,3,2024-06-10 10:30:13.837574
4231,83,87,84,21,97,3,2024-07-09 05:33:50.735507
4232,80,22,28,42,91,8,2024-06-23 23:19:46.794938
4233,54,49,81,70,44,2,2024-02-03 11:42:20.446500
4234,9,94,91,37,97,6,2024-06-16 01:16:43.398972
4235,33,83,85,2,52,3,2024-03-22 09:34:24.791692
4236,33,38,50,45,14,8,2024-02-25 20:16:35.353533
4237,17,81,28,32,53,8,2024-09-01 07:17:40.272539
4238,16,10,48,21,36,1,2024-02-03 10:10:41.800820
4239,5,82,93,77,24,3,2024-09-15 23:41:04.552722
4240,14,90,31,83,89,2,2024-01-11 10:55:47.837645
4241,55,8,21,94,28,7,2024-09-04 05:42:09.027030
4242,21,11,18,76,17,5,2024-07-11 01:16:35.192908
4243,76,22,47,9,6,6,2024-03-11 16:17:42.177215
4244,83,3,46,83,9,8,2024-07-28 02:26:46.884518
4245,7,79,23,19,84,1,2024-07-15 06:43:17.523709
4246,53,21,96,55,70,8,2024-09-11 00:11:11.647133
4247,25,79,19,76,94,2,2024-05-23 12:01:50.452655
4248,53,88,28,18,97,10,2024-08-17 12:34:15.727927
4249,45,69,57,61,21,7,2024-01-26 10:49:40.683636
4250,34,88,86,38,10,6,2024-02-25 04:30:42.030509
4251,80,7,81,21,53,7,2024-02-13 08:35:45.583736
4252,79,17,35,3,39,1,2024-04-24 20:26:38.122057
4253,95,59,57,48,60,7,2024-04-23 22:01:45.903377
4254,90,70,52,10,25,9,2024-06-17 18:41:52.462200
4255,1,78,12,74,82,9,2024-04-26 09:46:20.399786
4256,15,19,86,74,41,4,2024-06-15 00:09:28.848245
4257,92,34,91,62,63,5,2024-07-29 13:43:13.426880
4258,11,95,15,75,54,9,2024-02-12 12:39:51.351457
4259,33,22,92,4,32,6,2024-01-27 01:06:57.499727
4260,85,97,18,86,57,9,2024-02-03 12:46:56.469978
4261,15,18,99,93,98,2,2024-05-13 23:38:08.168335
4262,42,45,58,83,13,6,2024-08-29 16:56:24.949811
4263,37,36,14,93,72,8,2024-01-14 20:24:52.958229
4264,36,16,70,83,86,7,2024-07-21 00:37:36.675209
4265,64,52,22,5,69,3,2024-04-07 10:55:17.474807
4266,90,2,45,73,87,1,2024-08-20 06:52:20.815269
4267,5,8,43,63,97,7,2024-08-07 13:47:31.590955
4268,97,11,60,54,26,10,2024-06-21 11:12:11.295829
4269,45,2,29,16,10,4,2024-03-28 01:46:32.581547
4270,30,32,9,13,66,8,2024-07-13 17:46:29.897725
4271,30,91,51,91,86,5,2024-08-08 18:53:24.260365
4272,78,56,33,55,9,7,2024-08-27 09:51:35.106480
4273,18,47,18,62,66,9,2024-03-23 02:50:53.567375
4274,9,8,79,44,2,5,2024-09-23 15:54:03.889462
4275,53,29,54,49,52,4,2024-01-09 19:11:11.151497
4276,6,81,39,86,81,10,2024-02-18 12:15:10.740282
4277,24,32,31,83,60,4,2024-08-07 00:12:15.174211
4278,17,93,23,38,16,9,2024-05-23 22:33:03.866495
4279,83,41,6,43,51,9,2024-03-16 18:43:42.432900
4280,66,1,82,75,65,6,2024-08-17 13:07:35.510753
4281,64,5,47,6,80,7,2024-04-14 15:11:11.598103
4282,17,62,87,97,91,10,2024-04-09 00:14:28.443341
4283,36,30,41,42,58,5,2024-08-17 20:40:15.796028
4284,11,29,57,71,4,6,2024-09-04 01:08:40.167445
4285,26,38,3,86,88,4,2024-06-04 14:49:48.248451
4286,82,52,36,90,44,6,2024-05-08 22:15:36.609201
4287,77,84,83,79,16,7,2024-06-21 05:17:42.513653
4288,26,19,37,30,11,5,2024-09-03 08:54:57.960010
4289,81,36,72,94,70,6,2024-04-02 03:21:24.551809
4290,57,11,81,50,40,2,2024-08-27 11:20:47.369328
4291,5,89,82,7,72,3,2024-09-15 21:11:40.337685
4292,19,59,88,72,63,3,2024-07-21 10:59:49.725433
4293,41,21,59,71,4,7,2024-04-13 01:06:36.589941
4294,21,17,14,15,32,6,2024-01-20 16:42:06.435834
4295,11,24,62,41,37,8,2024-09-08 04:04:11.056000
4296,19,29,11,5,2,3,2024-09-11 15:20:37.155838
4297,22,83,18,74,76,8,2024-09-14 04:29:02.512777
4298,72,63,44,65,82,8,2024-01-28 19:15:00.837121
4299,27,93,16,85,37,5,2024-04-25 06:47:40.159716
4300,81,89,53,63,72,2,2024-08-19 13:07:53.328598
4301,69,16,36,26,1,9,2024-06-23 07:04:10.530403
4302,91,80,42,86,19,7,2024-03-18 16:06:42.102403
4303,27,98,71,89,24,4,2024-08-23 06:54:45.382378
4304,66,31,44,82,97,6,2024-06-03 20:57:56.148263
4305,51,20,46,67,81,10,2024-04-02 00:46:02.177899
4306,54,27,63,8,52,1,2024-07-29 09:45:13.920085
4307,72,43,36,73,17,10,2024-03-21 12:19:21.340236
4308,63,93,50,70,23,3,2024-04-20 13:03:08.116255
4309,56,67,100,41,48,5,2024-01-04 05:03:19.681853
4310,14,50,83,47,12,6,2024-08-07 12:56:15.173761
4311,4,56,52,36,44,5,2024-08-16 16:52:28.750041
4312,25,9,86,1,57,10,2024-07-25 19:11:59.194517
4313,13,92,99,48,81,10,2024-06-16 23:39:34.082399
4314,5,56,13,17,23,7,2024-05-12 17:06:04.157941
4315,61,52,16,14,95,6,2024-01-15 23:43:39.172923
4316,36,76,6,76,61,4,2024-01-29 08:28:52.684956
4317,10,43,63,58,82,1,2024-03-14 20:20:32.994273
4318,75,14,100,93,55,5,2024-05-18 19:10:09.176252
4319,2,66,28,20,9,10,2024-04-08 06:52:03.589364
4320,10,59,94,83,12,9,2024-05-25 19:42:08.593773
4321,90,91,11,5,50,1,2024-07-31 10:57:56.067591
4322,44,100,50,42,17,10,2024-09-04 05:44:43.653169
4323,82,11,91,11,34,2,2024-09-03 02:16:00.819522
4324,69,9,76,92,47,6,2024-04-09 15:25:27.855007
4325,25,78,98,80,1,6,2024-08-03 08:12:35.665703
4326,89,98,82,5,63,2,2024-04-13 02:44:19.166379
4327,49,98,10,56,29,8,2024-05-12 23:31:46.063621
4328,95,36,100,32,63,9,2024-04-25 23:49:07.966798
4329,85,100,99,25,78,7,2024-07-05 11:15:41.130336
4330,96,87,32,79,70,4,2024-04-12 19:52:41.990249
4331,93,74,78,70,87,1,2024-04-16 10:27:32.801574
4332,72,4,29,56,20,3,2024-08-24 23:53:49.563000
4333,83,96,75,47,94,5,2024-02-11 03:41:54.132052
4334,54,84,80,49,8,1,2024-09-19 02:42:33.813976
4335,35,56,77,86,39,6,2024-06-11 09:38:32.083309
4336,95,61,8,84,7,7,2024-03-31 20:46:54.353541
4337,83,91,14,43,7,2,2024-06-21 21:13:16.163869
4338,34,16,98,100,39,4,2024-08-09 08:26:10.372443
4339,45,93,88,72,51,3,2024-06-15 01:15:11.658295
4340,81,27,86,79,82,1,2024-06-14 06:17:23.132708
4341,91,6,86,11,74,7,2024-02-28 07:56:26.964795
4342,97,39,29,14,52,5,2024-06-08 11:13:12.568394
4343,100,100,32,81,7,1,2024-04-07 05:34:49.108407
4344,52,35,37,36,77,8,2024-08-09 21:37:11.856184
4345,58,81,37,59,9,10,2024-06-14 06:48:09.012635
4346,51,93,17,21,39,2,2024-01-30 19:17:41.267316
4347,96,12,50,59,6,2,2024-01-30 06:28:04.666719
4348,37,52,44,57,46,1,2024-07-03 07:24:23.484864
4349,14,23,43,95,53,5,2024-06-09 04:29:55.374092
4350,71,12,52,4,49,1,2024-04-03 06:42:22.439830
4351,98,27,45,15,53,1,2024-06-30 19:07:35.466892
4352,84,84,35,57,62,4,2024-07-16 21:28:43.885902
4353,97,8,93,26,53,10,2024-01-26 02:03:04.366264
4354,98,37,26,37,64,1,2024-09-08 01:43:59.063243
4355,39,87,64,25,37,2,2024-03-19 16:28:53.767178
4356,52,29,95,79,45,3,2024-09-20 05:26:56.206206
4357,3,98,67,70,22,4,2024-06-21 23:51:40.175251
4358,75,71,52,81,97,1,2024-01-22 01:14:42.986050
4359,13,50,45,83,33,7,2024-02-20 01:48:29.709802
4360,31,24,99,31,8,2,2024-01-12 09:32:37.973063
4361,18,8,1,54,78,3,2024-07-24 06:48:46.183858
4362,42,75,46,26,34,7,2024-01-09 11:40:15.845681
4363,96,62,82,100,41,7,2024-08-10 12:44:43.045304
4364,90,53,39,90,71,4,2024-03-25 16:08:18.769982
4365,90,68,2,1,7,4,2024-06-12 04:45:30.442613
4366,21,85,38,48,41,1,2024-04-26 03:52:14.177120
4367,56,69,18,40,20,8,2024-01-16 19:40:32.697173
4368,75,75,40,46,56,7,2024-09-02 05:23:54.467882
4369,100,6,58,96,89,9,2024-01-02 12:18:54.000626
4370,55,56,49,72,35,6,2024-09-22 02:05:09.268245
4371,42,87,84,7,72,6,2024-08-03 13:59:23.417948
4372,95,48,73,89,23,2,2024-03-09 07:44:52.551290
4373,74,9,82,78,63,9,2024-08-08 20:01:57.189521
4374,99,48,19,4,85,6,2024-04-07 23:37:08.845803
4375,63,65,24,16,12,7,2024-06-07 00:02:26.546754
4376,19,72,56,1,77,8,2024-02-24 04:50:57.652039
4377,35,32,19,12,37,3,2024-07-22 02:46:42.155567
4378,29,21,5,17,11,2,2024-08-17 10:10:28.101201
4379,9,33,43,78,79,1,2024-05-27 23:01:13.381690
4380,37,88,81,49,86,2,2024-09-04 11:24:51.142933
4381,73,71,28,23,82,7,2024-07-12 13:28:17.258818
4382,71,41,36,4,21,5,2024-01-10 05:39:57.673505
4383,5,9,16,43,67,3,2024-04-06 16:53:55.467660
4384,31,22,40,60,68,10,2024-05-07 21:33:26.339291
4385,66,2,3,18,40,1,2024-06-08 04:12:08.345240
4386,53,23,99,62,39,5,2024-02-23 18:13:50.798393
4387,25,37,72,95,21,9,2024-01-22 02:41:34.051986
4388,42,50,18,65,10,5,2024-02-29 21:59:18.367301
4389,85,91,53,28,17,3,2024-09-06 02:02:43.635550
4390,90,68,68,15,32,7,2024-04-06 20:29:12.935598
4391,41,42,8,22,22,5,2024-03-24 18:51:24.720312
4392,94,7,62,72,29,7,2024-02-08 18:58:23.496070
4393,73,74,20,67,6,6,2024-05-15 07:03:40.820740
4394,34,85,29,82,78,5,2024-07-01 00:37:39.030723
4395,44,84,43,8,69,1,2024-09-08 04:58:37.133503
4396,66,65,39,7,81,6,2024-05-15 00:15:11.764214
4397,79,29,88,3,60,4,2024-01-30 17:18:02.267350
4398,4,58,56,88,46,2,2024-06-03 00:39:26.942104
4399,96,95,62,32,61,6,2024-03-25 08:28:32.601402
4400,52,41,37,90,15,10,2024-05-15 17:14:53.648394
4401,35,60,66,23,8,4,2024-02-25 11:14:47.450604
4402,16,39,74,81,4,4,2024-01-25 22:42:07.355537
4403,85,51,87,53,28,2,2024-03-14 10:58:03.697245
4404,75,94,56,61,94,2,2024-02-20 11:15:38.227890
4405,46,63,68,66,22,8,2024-03-28 01:48:52.532977
4406,4,10,97,91,16,8,2024-06-25 22:57:15.978667
4407,22,40,17,98,11,6,2024-08-16 13:44:52.429177
4408,51,57,11,55,4,3,2024-07-18 04:24:00.529755
4409,53,54,6,59,77,9,2024-08-19 19:13:58.698580
4410,46,76,24,1,74,4,2024-03-09 08:46:26.397074
4411,61,15,77,65,31,3,2024-04-16 07:55:48.493538
4412,18,95,74,27,44,9,2024-05-07 21:55:13.321229
4413,63,36,71,24,47,8,2024-07-05 07:31:26.336440
4414,62,13,87,17,63,7,2024-05-08 05:42:32.393860
4415,36,35,33,78,21,6,2024-05-12 15:23:47.750398
4416,45,46,98,64,22,10,2024-01-04 07:01:44.830044
4417,94,68,79,41,72,10,2024-05-13 06:07:53.795682
4418,84,1,67,89,41,4,2024-09-03 10:28:36.172750
4419,26,99,77,56,13,9,2024-02-09 13:14:18.304852
4420,67,24,72,85,46,5,2024-03-07 23:09:30.410645
4421,25,93,18,94,80,6,2024-07-03 21:59:59.114400
4422,43,54,59,93,30,4,2024-05-15 16:48:06.200776
4423,84,68,12,34,75,4,2024-08-16 21:40:11.971234
4424,50,4,46,19,47,1,2024-07-07 15:07:42.620681
4425,79,92,2,18,61,8,2024-09-19 12:06:25.749855
4426,7,83,64,95,24,10,2024-08-15 09:54:41.750051
4427,68,62,34,4,89,7,2024-09-03 00:19:03.823001
4428,86,29,76,93,78,2,2024-09-11 20:55:49.324769
4429,4,2,1,47,79,3,2024-07-04 08:05:24.342495
4430,89,16,85,89,31,3,2024-03-03 06:30:46.145819
4431,43,82,57,9,92,1,2024-02-23 14:34:36.739188
4432,21,91,69,14,38,5,2024-03-05 06:02:49.380517
4433,26,55,29,61,80,3,2024-08-01 17:39:15.957403
4434,37,30,96,86,1,1,2024-06-26 21:16:59.135029
4435,12,71,73,48,69,6,2024-05-04 11:25:42.304767
4436,85,77,95,98,86,1,2024-09-02 04:52:44.353993
4437,84,65,13,5,78,7,2024-01-21 17:51:02.274985
4438,39,96,7,2,95,2,2024-05-13 00:36:02.048691
4439,72,70,34,11,64,6,2024-08-26 01:28:49.590208
4440,58,39,58,57,33,4,2024-03-04 04:24:12.030428
4441,3,20,1,61,66,9,2024-03-16 05:41:17.089664
4442,6,3,34,32,86,4,2024-06-28 20:05:39.275791
4443,66,40,67,87,83,10,2024-05-02 15:40:41.132036
4444,18,57,35,66,56,6,2024-02-19 05:38:52.724461
4445,82,96,48,80,56,1,2024-06-01 04:03:05.742428
4446,35,38,7,65,48,4,2024-05-03 21:30:16.539571
4447,43,91,34,84,85,7,2024-08-30 15:50:44.217467
4448,28,12,5,8,94,2,2024-07-06 21:16:40.698623
4449,82,66,56,81,15,6,2024-08-09 02:40:40.558992
4450,78,31,69,6,72,6,2024-04-06 01:05:22.875069
4451,85,27,34,82,37,3,2024-08-22 02:53:23.312736
4452,15,50,31,63,66,9,2024-05-18 15:19:46.130265
4453,56,100,20,39,82,9,2024-01-18 11:41:21.151723
4454,28,41,91,55,44,1,2024-08-02 12:33:28.862607
4455,67,22,62,100,54,6,2024-08-04 11:48:29.709480
4456,94,81,17,24,92,6,2024-07-02 19:05:47.870731
4457,15,71,65,70,54,4,2024-01-06 19:21:38.945877
4458,77,16,75,9,12,2,2024-04-05 16:58:36.859762
4459,19,38,25,77,52,9,2024-05-12 00:17:15.373367
4460,77,90,99,10,60,8,2024-02-27 08:00:46.695919
4461,76,54,48,13,97,10,2024-02-24 06:41:01.639443
4462,18,10,13,69,62,8,2024-07-16 21:12:54.451554
4463,4,32,100,55,29,3,2024-07-17 20:35:24.010020
4464,32,96,75,34,55,1,2024-09-19 10:31:46.472881
4465,100,47,73,66,64,4,2024-02-09 10:46:01.132027
4466,49,59,34,89,12,1,2024-02-14 04:46:58.885113
4467,35,28,23,4,16,9,2024-07-09 10:54:22.146448
4468,64,85,53,78,16,10,2024-01-14 19:06:46.629389
4469,19,53,87,4,13,8,2024-05-04 10:15:02.159549
4470,11,70,61,70,47,2,2024-07-01 18:38:59.886949
4471,58,94,3,25,25,1,2024-04-24 23:13:42.636084
4472,85,34,23,82,16,2,2024-06-27 05:54:37.890615
4473,31,34,79,64,94,10,2024-04-28 13:19:46.361783
4474,98,42,39,83,32,2,2024-06-12 01:23:50.498257
4475,71,24,35,81,65,6,2024-08-15 19:22:09.840822
4476,1,65,39,54,9,10,2024-04-18 05:21:33.424370
4477,92,61,68,65,92,5,2024-09-05 22:04:27.863127
